id,duration,country
tt0497950,48,France
tt0497972,117,USA
tt0497976,97,Finland
tt0497986,97,South Korea
tt0498097,98,Turkey
tt0498103,95,France
tt0498116,90,France
tt0498118,88,Belgium
tt0498120,120,France
tt0498125,88,France
tt0498134,75,Georgia
tt0498199,98,Poland
tt0498203,82,Germany
tt0498300,104,Japan
tt0498311,108,Thailand
tt0498332,90,USA
tt0498351,77,USA
tt0498353,94,USA
tt0498358,80,USA
tt0498361,91,UK
tt0498380,141,USA
tt0498381,102,USA
tt0498386,96,USA
tt0498390,88,USA
tt0498397,85,USA
tt0498399,117,USA
tt0498465,110,Japan
tt0498480,110,Philippines
tt0498505,117,Japan
tt0498525,85,Germany
tt0498536,111,Japan
tt0498567,107,Japan
tt0498587,136,Japan
tt0498605,117,Japan
tt0498755,50,Australia
tt0498800,105,Spain
tt0498802,94,Iran
tt0498813,96,Iran
tt0498831,108,Egypt
tt0498846,90,Israel
tt0498928,98,Chile
tt0498989,92,Norway
tt0499025,88,Sweden
tt0499041,126,India
tt0499072,89,Croatia
tt0499101,163,Germany
tt0499141,91,Hong Kong
tt0499157,100,Austria
tt0499166,86,Iran
tt0499180,96,Egypt
tt0499204,90,Turkey
tt0499238,90,Bhutan
tt0499255,108,Sri Lanka
tt0499261,110,Japan
tt0499262,96,Germany
tt0499274,121,South Korea
tt0499291,90,Turkey
tt0499305,73,Turkey
tt0499311,105,Cuba
tt0499319,93,Hungary
tt0499335,75,Iran
tt0499362,195,Japan
tt0499375,166,India
tt0499435,100,France
tt0499448,150,USA
tt0499455,94,USA
tt0499456,89,USA
tt0499464,107,USA
tt0499467,90,Venezuela
tt0499469,102,USA
tt0499484,119,USA
tt0499493,83,USA
tt0499518,158,Japan
tt0499525,95,Hong Kong
tt0499537,93,Iran
tt0499540,83,France
tt0499549,162,USA
tt0499554,84,USA
tt0499556,103,USA
tt0499570,96,USA
tt0499586,96,Sweden
tt0499601,81,USA
tt0499603,82,USA
tt0499672,95,USA
tt0756199,82,Turkey
tt0756204,102,Thailand
tt0756206,72,Sweden
tt0756210,104,Sweden
tt0756222,100,Thailand
tt0756231,120,Poland
tt0756288,86,Philippines
tt0756308,95,Turkey
tt0756313,115,Greece
tt0756331,93,Poland
tt0756359,90,Israel
tt0756618,113,USA
tt0756621,94,USA
tt0756648,92,France
tt0756654,94,Sweden
tt0756672,94,USA
tt0756673,95,USA
tt0756678,93,Germany
tt0756683,87,USA
tt0756689,88,USA
tt0756690,97,USA
tt0756703,86,USA
tt0756707,100,USA
tt0756710,94,Germany
tt0756725,96,USA
tt0756729,97,USA
tt0757139,93,Hong Kong
tt0757157,116,South Korea
tt0757194,142,South Korea
tt0757210,104,South Korea
tt0757215,110,South Korea
tt0757223,122,South Korea
tt0757277,87,Germany
tt0757306,82,Germany
tt0757353,124,South Korea
tt0757361,93,USA
tt0757376,88,China
tt0757378,90,Hong Kong
tt0757920,105,Iran
tt0757923,119,Japan
tt0757931,104,South Korea
tt0757933,110,Philippines
tt0758017,87,Canada
tt0758053,142,India
tt0758442,90,Belgium
tt0758730,94,USA
tt0758731,80,Iran
tt0758732,131,Israel
tt0758738,85,USA
tt0758742,126,Japan
tt0758746,97,USA
tt0758752,112,USA
tt0758753,102,USA
tt0758754,96,USA
tt0758755,100,USA
tt0758757,82,USA
tt0758758,148,USA
tt0758762,93,USA
tt0758763,137,New Zealand
tt0758764,120,USA
tt0758766,96,USA
tt0758771,103,UK
tt0758774,128,USA
tt0758781,90,Canada
tt0758784,111,USA
tt0758786,85,Canada
tt0758787,85,Canada
tt0758794,131,USA
tt0758798,90,Canada
tt0758799,115,Canada
tt0759509,85,France
tt0759604,86,Israel
tt0760157,90,USA
tt0760160,108,USA
tt0760166,105,USA
tt0760169,87,USA
tt0760173,98,USA
tt0760187,93,USA
tt0760188,105,USA
tt0760311,95,USA
tt0760319,83,USA
tt0760329,112,New Zealand
tt0760506,73,Japan
tt0762068,61,USA
tt0762073,135,South Korea
tt0762083,75,USA
tt0762089,88,USA
tt0762091,102,USA
tt0762096,90,USA
tt0762102,120,USA
tt0762104,81,USA
tt0762105,98,USA
tt0762107,115,USA
tt0762108,92,USA
tt0762110,103,Belgium
tt0762114,91,USA
tt0762115,105,USA
tt0762121,101,USA
tt0762124,114,Egypt
tt0762125,91,Spain
tt0762137,92,UK
tt0762138,90,USA
tt0762142,124,Canada
tt0762145,99,USA
tt0763304,85,USA
tt0763310,117,Egypt
tt0763831,91,USA
tt0763839,107,Spain
tt0763840,106,USA
tt0763844,94,Germany
tt0763847,93,USA
tt0764271,91,Russia
tt0764283,120,Germany
tt0764639,114,Germany
tt0765010,105,USA
tt0765120,95,China
tt0765141,143,France
tt0765142,100,France
tt0765263,106,France
tt0765266,95,Spain
tt0765429,157,USA
tt0765430,90,USA
tt0765432,150,Germany
tt0765437,89,Germany
tt0765439,90,USA
tt0765442,125,Greece
tt0765443,100,UK
tt0765444,98,Germany
tt0765446,89,USA
tt0765447,117,USA
tt0765451,104,Greece
tt0765460,98,USA
tt0765461,114,Spain
tt0765462,106,USA
tt0765465,92,USA
tt0765469,114,Argentina
tt0765475,90,USA
tt0765476,90,USA
tt0765487,94,USA
tt0765833,92,Turkey
tt0766221,117,Puerto Rico
tt0768100,117,Japan
tt0768114,121,Hong Kong
tt0768116,121,Japan
tt0768120,130,Japan
tt0768137,94,Taiwan
tt0768145,119,Japan
tt0768171,92,Germany
tt0768177,96,Brazil
tt0768183,92,USA
tt0768187,78,Brazil
tt0768209,125,Germany
tt0768212,90,USA
tt0768218,95,USA
tt0768221,105,Germany
tt0768222,101,USA
tt0768239,103,Germany
tt0768708,180,India
tt0768830,100,Netherlands
tt0768837,105,Singapore
tt0769499,167,India
tt0769507,116,China
tt0769508,92,France
tt0769512,80,Peru
tt0769760,96,Japan
tt0770189,100,Greece
tt0770214,105,India
tt0770703,106,USA
tt0770710,104,Indonesia
tt0770722,136,Japan
tt0770745,103,USA
tt0770752,112,USA
tt0770753,80,UK
tt0770772,94,USA
tt0770778,83,USA
tt0770810,94,Canada
tt0770814,99,USA
tt0770828,143,USA
tt0770829,95,Italy
tt0772105,102,Italy
tt0772152,71,USA
tt0772154,120,USA
tt0772157,97,France
tt0772165,83,USA
tt0772168,85,USA
tt0772172,89,Canada
tt0772173,71,USA
tt0772174,93,USA
tt0772175,100,USA
tt0772176,83,Finland
tt0772178,108,USA
tt0772181,120,Germany
tt0772187,100,Italy
tt0772193,93,USA
tt0772197,88,UK
tt0772200,96,USA
tt0772203,112,Italy
tt0772892,107,Spain
tt0773306,91,USA
tt0773309,78,UK
tt0773318,79,Mexico
tt0773747,96,Iran
tt0773768,115,USA
tt0774030,92,Ireland
tt0774106,120,Republic of Macedonia
tt0774755,103,Sweden
tt0774756,92,France
tt0775076,104,Canada
tt0775080,85,Australia
tt0775090,119,UK
tt0775413,112,USA
tt0775417,85,Germany
tt0775440,98,USA
tt0775480,98,France
tt0775488,108,USA
tt0775489,80,France
tt0775529,114,USA
tt0775536,85,USA
tt0775539,109,USA
tt0775543,90,USA
tt0775552,86,USA
tt0776770,90,Croatia
tt0776804,92,Denmark
tt0776814,123,Mexico
tt0777808,116,South Korea
tt0777837,117,South Korea
tt0777896,80,Canada
tt0777932,119,Japan
tt0777946,101,Japan
tt0777962,112,Russia
tt0778020,106,South Korea
tt0778120,95,South Korea
tt0778129,98,Hong Kong
tt0778159,104,South Korea
tt0778596,91,Spain
tt0778631,112,Japan
tt0778641,96,Argentina
tt0778661,100,USA
tt0778671,89,Argentina
tt0778695,99,Poland
tt0778749,115,Poland
tt0778784,94,France
tt0778899,98,Japan
tt0779722,90,Canada
tt0779768,111,India
tt0779982,87,New Zealand
tt0780002,98,Austria
tt0780033,85,Iran
tt0780035,75,Iran
tt0780049,50,Japan
tt0780061,92,Iran
tt0780076,110,Iran
tt0780087,111,Japan
tt0780116,99,Thailand
tt0780123,104,Thailand
tt0780131,84,Iran
tt0780134,94,Germany
tt0780167,134,Japan
tt0780180,104,Germany
tt0780461,82,USA
tt0780484,105,USA
tt0780485,82,USA
tt0780486,88,Canada
tt0780492,101,USA
tt0780500,96,USA
tt0780503,139,Japan
tt0780504,100,USA
tt0780506,90,USA
tt0780511,99,USA
tt0780514,88,Germany
tt0780516,108,UK
tt0780521,97,USA
tt0780530,94,USA
tt0780534,97,Germany
tt0780536,107,UK
tt0780548,110,USA
tt0780565,100,Spain
tt0780567,107,USA
tt0780568,89,Germany
tt0780571,120,USA
tt0780583,89,USA
tt0780587,105,Spain
tt0780591,100,USA
tt0780595,95,USA
tt0780606,91,Canada
tt0780607,103,USA
tt0780608,85,USA
tt0780621,90,Norway
tt0780622,94,USA
tt0780625,90,USA
tt0780645,86,USA
tt0780650,111,USA
tt0780653,103,USA
tt0781084,98,Japan
tt0781331,83,Portugal
tt0781332,108,Spain
tt0781359,96,Hong Kong
tt0781360,85,Hong Kong
tt0781392,97,Hong Kong
tt0781435,137,France
tt0781449,96,Japan
tt0781511,104,Japan
tt0781533,91,Spain
tt0781599,95,Japan
tt0782032,107,Hungary
tt0782037,110,Turkey
tt0782042,105,Turkey
tt0782053,98,Philippines
tt0782154,103,Vietnam
tt0782700,133,Sweden
tt0782709,107,Italy
tt0782839,92,Colombia
tt0782858,75,Germany
tt0782867,127,France
tt0782869,86,Peru
tt0783233,123,UK
tt0783234,86,UK
tt0783236,107,USA
tt0783238,85,USA
tt0783475,110,China
tt0783478,81,Canada
tt0783492,80,USA
tt0783511,85,Australia
tt0783515,100,USA
tt0783522,110,Germany
tt0783528,89,USA
tt0783530,96,France
tt0783532,119,South Africa
tt0783538,116,USA
tt0783551,97,USA
tt0783565,100,USA
tt0783598,101,UK
tt0783601,94,USA
tt0783608,108,USA
tt0783695,140,Mexico
tt0783705,93,France
tt0783719,100,Iran
tt0783767,113,UK
tt0783798,95,Thailand
tt0784145,97,Japan
tt0784146,132,Egypt
tt0784152,90,Mexico
tt0784618,126,USA
tt0784962,94,USA
tt0784972,93,USA
tt0784977,100,USA
tt0784979,100,UK
tt0785000,89,Iran
tt0785001,94,Turkey
tt0785002,110,Sweden
tt0785006,100,Germany
tt0785007,95,USA
tt0785012,113,UK
tt0785016,97,UK
tt0785025,87,USA
tt0785032,87,Canada
tt0785035,98,Thailand
tt0785076,92,France
tt0785077,93,USA
tt0787094,102,Spain
tt0787442,102,Lebanon
tt0787462,106,UK
tt0787470,92,USA
tt0787474,96,USA
tt0787475,88,USA
tt0787485,84,USA
tt0787495,93,USA
tt0787500,86,Germany
tt0787515,95,Ireland
tt0787523,124,USA
tt0787524,108,UK
tt0788017,95,Taiwan
tt0788052,110,South Korea
tt0788086,122,Taiwan
tt0788164,93,Indonesia
tt0788252,105,South Korea
tt0789770,84,Belgium
tt0789771,100,Canada
tt0790590,95,Germany
tt0790602,105,Canada
tt0790604,93,USA
tt0790612,84,USA
tt0790618,101,USA
tt0790623,93,USA
tt0790627,80,USA
tt0790628,100,USA
tt0790636,117,USA
tt0790643,71,USA
tt0790653,92,USA
tt0790657,105,USA
tt0790662,95,USA
tt0790663,103,UK
tt0790665,110,UK
tt0790676,90,Canada
tt0790686,110,USA
tt0790709,81,Puerto Rico
tt0790712,113,USA
tt0790721,93,USA
tt0790723,95,USA
tt0790724,130,USA
tt0790736,96,USA
tt0790751,100,UK
tt0790770,100,USA
tt0790786,104,Hong Kong
tt0790788,115,USA
tt0790799,78,Israel
tt0790804,84,USA
tt0791106,99,Italy
tt0791140,100,Israel
tt0791142,90,Canada
tt0791150,100,Argentina
tt0791178,89,Australia
tt0791180,95,Saudi Arabia
tt0791188,97,Japan
tt0791231,97,Spain
tt0791244,90,Denmark
tt0791270,82,Spain
tt0791303,93,UK
tt0791304,113,USA
tt0791309,87,UK
tt0791313,83,China
tt0791315,91,Sweden
tt0791321,97,USA
tt0792947,90,France
tt0792948,100,France
tt0792959,118,France
tt0792965,97,France
tt0792966,99,Italy
tt0792975,86,France
tt0792978,91,France
tt0792986,83,France
tt0792988,92,Tajikistan
tt0792992,90,France
tt0793409,91,Portugal
tt0793413,103,Portugal
tt0793572,119,Iran
tt0794272,95,Poland
tt0794290,85,Poland
tt0794297,134,Japan
tt0794314,77,Poland
tt0794338,111,Japan
tt0794350,143,Japan
tt0794373,125,Japan
tt0794374,158,China
tt0794399,107,Poland
tt0795341,100,Algeria
tt0795351,109,USA
tt0795361,97,USA
tt0795368,90,USA
tt0795370,155,France
tt0795371,100,USA
tt0795376,79,USA
tt0795383,90,USA
tt0795405,74,USA
tt0795413,94,Germany
tt0795421,108,USA
tt0795426,103,USA
tt0795434,128,India
tt0795438,99,USA
tt0795439,93,Canada
tt0795441,103,Netherlands
tt0795461,86,USA
tt0795463,87,UK
tt0795488,113,Czech Republic
tt0795493,108,USA
tt0795505,91,USA
tt0795927,61,Russia
tt0796206,95,Sweden
tt0796212,110,Hong Kong
tt0796215,90,USA
tt0796232,78,Finland
tt0796236,104,Finland
tt0796239,100,Spain
tt0796240,103,Netherlands
tt0796246,85,Turkey
tt0796302,88,USA
tt0796307,106,Mexico
tt0796314,88,Canada
tt0796335,120,France
tt0796339,98,USA
tt0796355,78,USA
tt0796366,127,USA
tt0796368,118,USA
tt0796375,93,USA
tt0796813,104,Canada
tt0796926,90,Argentina
tt0797014,112,Cuba
tt0797025,92,Argentina
tt0797085,95,Argentina
tt0797093,107,Argentina
tt0798423,100,South Korea
tt0798435,97,Spain
tt0798443,110,China
tt0798722,103,Japan
tt0798732,82,Brazil
tt0798780,91,Netherlands
tt0798795,98,Japan
tt0798796,80,Turkey
tt0798817,91,USA
tt0799772,104,Spain
tt0799788,106,Portugal
tt0799911,102,Italy
tt0799913,77,USA
tt0799932,95,France
tt0799934,102,UK
tt0799938,120,Indonesia
tt0799942,93,USA
tt0799949,86,USA
tt0799951,90,USA
tt0799991,106,Romania
tt0800003,90,USA
tt0800022,74,France
tt0800027,97,USA
tt0800039,111,USA
tt0800060,115,USA
tt0800069,89,USA
tt0800080,112,USA
tt0800116,90,USA
tt0800135,110,France
tt0800159,89,Germany
tt0800164,82,Netherlands
tt0800183,88,USA
tt0800199,90,UK
tt0800205,88,USA
tt0800228,97,USA
tt0800240,107,USA
tt0800241,111,UK
tt0800255,95,USA
tt0800268,89,USA
tt0800275,103,Poland
tt0800308,115,USA
tt0800320,106,USA
tt0800322,90,UK
tt0800325,107,USA
tt0800341,120,South Korea
tt0800347,90,USA
tt0800361,84,USA
tt0800362,83,Hong Kong
tt0800367,86,Australia
tt0800369,115,USA
tt0800956,132,India
tt0800981,127,India
tt0801011,96,Finland
tt0801344,97,USA
tt0801526,77,Canada
tt0801819,90,USA
tt0802948,98,USA
tt0802956,92,USA
tt0802983,107,Japan
tt0803003,81,UK
tt0803019,80,Japan
tt0803029,113,Brazil
tt0803047,120,Germany
tt0803049,104,South Africa
tt0803052,90,Hungary
tt0803057,86,USA
tt0803061,92,Australia
tt0803075,104,USA
tt0803080,87,Sweden
tt0803096,123,China
tt0803100,98,Germany
tt0803888,110,Canada
tt0804225,100,Nigeria
tt0804438,90,China
tt0804439,82,Denmark
tt0804443,93,USA
tt0804452,110,USA
tt0804461,105,USA
tt0804463,114,USA
tt0804466,90,USA
tt0804492,91,USA
tt0804497,101,USA
tt0804500,97,Luxembourg
tt0804502,87,USA
tt0804505,91,USA
tt0804507,102,Italy
tt0804509,100,Spain
tt0804513,118,Japan
tt0804516,98,USA
tt0804519,92,USA
tt0804522,122,USA
tt0804529,90,Mexico
tt0804539,90,UK
tt0804540,91,France
tt0804541,90,USA
tt0804552,104,UK
tt0805184,157,India
tt0805185,87,Germany
tt0805188,48,Romania
tt0805190,90,USA
tt0805319,131,Japan
tt0805324,90,Iceland
tt0805488,87,Italy
tt0805492,153,India
tt0805513,93,China
tt0805526,111,USA
tt0805547,95,Netherlands
tt0805564,106,USA
tt0805570,98,USA
tt0805576,93,Iceland
tt0805580,85,Poland
tt0805602,85,Sweden
tt0805605,84,Japan
tt0805607,104,Italy
tt0805613,91,Germany
tt0805625,117,Japan
tt0805640,74,Belgium
tt0806008,98,Argentina
tt0806027,91,Hong Kong
tt0806029,113,France
tt0806073,98,USA
tt0806088,144,India
tt0806124,91,South Korea
tt0806130,93,USA
tt0806139,70,Germany
tt0806147,86,USA
tt0806165,102,USA
tt0806203,84,USA
tt0806679,97,Germany
tt0806686,89,Germany
tt0806938,95,Mexico
tt0806940,100,Mexico
tt0807006,109,Spain
tt0807028,107,USA
tt0807054,96,UK
tt0807702,102,Brazil
tt0807703,91,Japan
tt0807707,100,Switzerland
tt0807715,123,Japan
tt0807716,97,Norway
tt0807720,107,Switzerland
tt0807721,78,Israel
tt0807747,121,Japan
tt0807758,155,India
tt0807767,92,USA
tt0807943,142,India
tt0807944,167,India
tt0807952,96,Finland
tt0807965,101,Canada
tt0808138,98,UK
tt0808139,86,Russia
tt0808148,110,USA
tt0808151,138,USA
tt0808164,150,India
tt0808174,98,Netherlands
tt0808182,103,Belgium
tt0808185,95,Norway
tt0808210,83,USA
tt0808230,105,France
tt0808232,80,USA
tt0808237,93,Mexico
tt0808240,110,Turkey
tt0808244,97,UK
tt0808261,97,USA
tt0808265,100,New Zealand
tt0808266,73,Brazil
tt0808276,97,Norway
tt0808279,111,USA
tt0808285,99,Iceland
tt0808288,120,USA
tt0808289,65,USA
tt0808306,118,India
tt0808315,97,Austria
tt0808331,106,USA
tt0808332,93,Japan
tt0808336,104,Japan
tt0808339,108,France
tt0808357,157,USA
tt0808359,90,Mexico
tt0808380,110,Australia
tt0808387,73,Canada
tt0808392,80,USA
tt0808393,86,Bosnia and Herzegovina
tt0808399,103,USA
tt0808417,96,France
tt0808425,94,Germany
tt0808450,80,Belgium
tt0808462,86,France
tt0808486,95,Finland
tt0808500,140,India
tt0808506,98,Japan
tt0808510,101,USA
tt0808526,98,USA
tt0808892,129,India
tt0808904,144,India
tt0808905,80,USA
tt0809407,89,Romania
tt0809425,84,Spain
tt0809427,63,Argentina
tt0809432,137,Germany
tt0809469,117,Japan
tt0809504,90,USA
tt0809533,100,Spain
tt0809535,120,Japan
tt0809918,117,Japan
tt0809920,83,Mexico
tt0809925,114,Japan
tt0809931,108,Australia
tt0809946,82,Sweden
tt0809951,104,Czech Republic
tt0810058,122,India
tt0810071,110,Poland
tt0810077,82,France
tt0810082,88,Chile
tt0810085,121,Japan
tt0810089,82,Serbia
tt0810096,100,Brazil
tt0810400,117,Japan
tt0810415,99,Japan
tt0810444,90,USA
tt0810456,93,Italy
tt0810469,150,India
tt0810474,93,Italy
tt0810760,98,USA
tt0810772,104,France
tt0810784,119,UK
tt0810806,106,Czech Republic
tt0810809,105,Canada
tt0810811,82,USA
tt0810812,90,Australia
tt0810817,91,USA
tt0810819,119,UK
tt0810821,90,USA
tt0810822,88,Canada
tt0810823,87,UK
tt0810827,141,Japan
tt0810831,51,Japan
tt0810846,85,USA
tt0810868,130,Austria
tt0810880,99,USA
tt0810913,91,USA
tt0810922,97,USA
tt0810924,90,UK
tt0810927,90,Denmark
tt0810928,117,USA
tt0810945,96,USA
tt0810951,102,USA
tt0810954,88,France
tt0810988,100,USA
tt0810990,85,France
tt0811011,85,USA
tt0811021,80,Argentina
tt0811047,90,Denmark
tt0811056,92,UK
tt0811066,122,India
tt0811080,135,USA
tt0811082,82,USA
tt0811091,95,USA
tt0811094,80,USA
tt0811106,96,USA
tt0811124,100,USA
tt0811128,92,USA
tt0811137,76,USA
tt0811138,87,UK
tt0811145,142,India
tt0811159,110,Germany
tt0811164,90,Germany
tt0811599,95,Thailand
tt0811605,76,Norway
tt0812221,94,Spain
tt0812243,90,Belgium
tt0812265,70,Belgium
tt0812352,86,UK
tt0812366,106,Spain
tt0812377,135,Spain
tt0813129,83,Greece
tt0813536,59,Denmark
tt0813537,78,USA
tt0813540,128,India
tt0813541,85,Russia
tt0813547,99,Austria
tt0813548,160,India
tt0813549,110,Hong Kong
tt0813630,85,Argentina
tt0813996,123,India
tt0814005,80,Iceland
tt0814009,84,Norway
tt0814012,113,India
tt0814014,173,India
tt0814022,99,USA
tt0814072,91,USA
tt0814077,83,USA
tt0814082,121,India
tt0814091,90,Hungary
tt0814100,103,USA
tt0814130,88,USA
tt0814131,86,Canada
tt0814143,116,France
tt0814197,95,Israel
tt0814198,72,USA
tt0814209,132,India
tt0814229,92,Russia
tt0814236,110,Russia
tt0814243,51,Japan
tt0814255,118,UK
tt0814295,125,India
tt0814314,123,USA
tt0814331,84,USA
tt0814335,101,USA
tt0814343,88,USA
tt0814354,90,Italy
tt0814365,80,USA
tt0814380,102,Italy
tt0814381,92,USA
tt0814656,100,France
tt0814659,106,France
tt0814666,115,Mali
tt0814685,108,France
tt0814690,95,France
tt0814691,82,France
tt0814768,95,France
tt0814786,95,France
tt0814795,85,Belgium
tt0815092,107,France
tt0815096,93,UK
tt0815116,100,Hungary
tt0815138,98,USA
tt0815165,110,USA
tt0815178,90,USA
tt0815182,95,USA
tt0815190,96,Greece
tt0815227,68,Italy
tt0815230,88,USA
tt0815235,84,Canada
tt0815236,104,USA
tt0815244,108,USA
tt0815245,87,USA
tt0815250,90,USA
tt0815447,81,Spain
tt0815457,101,Spain
tt0815462,85,Spain
tt0815490,87,Uruguay
tt0815890,88,India
tt0816145,80,USA
tt0816149,110,Portugal
tt0816150,100,Turkey
tt0816160,76,USA
tt0816176,94,Iran
tt0816257,109,South Korea
tt0816258,164,India
tt0816264,103,Russia
tt0816436,90,Australia
tt0816437,117,South Korea
tt0816442,131,USA
tt0816462,113,USA
tt0816478,103,USA
tt0816530,84,USA
tt0816539,85,Canada
tt0816544,105,Austria
tt0816545,86,USA
tt0816556,87,Australia
tt0816605,160,India
tt0816616,104,Canada
tt0816626,98,Italy
tt0816629,104,Czech Republic
tt0816631,105,Canada
tt0816635,106,UK
tt0816657,102,India
tt0816672,96,France
tt0816683,95,Canada
tt0816692,169,USA
tt0816711,116,USA
tt0817177,90,USA
tt0817225,142,South Korea
tt0817228,92,New Zealand
tt0817230,125,USA
tt0817538,110,USA
tt0817544,104,South Korea
tt0817545,96,USA
tt0817885,108,Thailand
tt0817907,117,Thailand
tt0817911,82,USA
tt0817928,100,Thailand
tt0817940,163,Thailand
tt0818077,100,Norway
tt0818098,110,USA
tt0818108,90,Germany
tt0818110,105,France
tt0818123,103,Argentina
tt0818165,98,USA
tt0818170,88,Israel
tt0818226,110,USA
tt0818516,98,USA
tt0818669,103,USA
tt0818831,98,Canada
tt0818874,92,USA
tt0818897,76,Australia
tt0819714,110,UK
tt0819723,100,USA
tt0819735,88,Canada
tt0819755,93,USA
tt0819765,109,Hong Kong
tt0819777,147,India
tt0819785,91,China
tt0819792,90,Finland
tt0819794,100,Hong Kong
tt0819796,106,Croatia
tt0819800,106,Japan
tt0819810,130,India
tt0819812,93,Belgium
tt0819839,93,Japan
tt0819841,147,India
tt0819880,111,Iran
tt0819895,95,Romania
tt0819900,93,Greece
tt0819906,104,Hungary
tt0819916,91,Denmark
tt0819953,104,Canada
tt0820037,73,USA
tt0820042,93,Puerto Rico
tt0820054,78,Spain
tt0820094,91,Spain
tt0820096,95,Russia
tt0820111,90,Japan
tt0820117,86,Serbia
tt0820118,95,Italy
tt0820142,77,USA
tt0820153,92,Russia
tt0820158,142,Japan
tt0820162,92,Finland
tt0820858,96,USA
tt0820872,100,Netherlands
tt0820914,82,Canada
tt0821012,77,USA
tt0821442,141,South Korea
tt0821462,115,South Korea
tt0821463,108,South Korea
tt0821470,92,South Korea
tt0821517,97,South Korea
tt0821557,98,Nigeria
tt0821640,100,USA
tt0821642,117,UK
tt0821806,86,Iran
tt0821810,108,USA
tt0822388,84,USA
tt0822389,99,Australia
tt0822785,90,Spain
tt0822791,95,USA
tt0822802,90,USA
tt0822819,98,USA
tt0822831,86,USA
tt0822832,115,USA
tt0822833,107,Spain
tt0822847,87,USA
tt0822849,101,USA
tt0822854,124,USA
tt0822856,93,USA
tt0822868,90,USA
tt0823188,84,USA
tt0823240,109,France
tt0823451,110,India
tt0823462,113,South Korea
tt0823523,102,UK
tt0823599,82,Austria
tt0823635,116,Japan
tt0823654,102,France
tt0824298,100,Sweden
tt0824308,95,Canada
tt0824316,147,India
tt0824320,83,Italy
tt0824324,84,Italy
tt0824328,93,Russia
tt0824330,117,France
tt0824375,110,India
tt0824406,111,Japan
tt0824412,95,Switzerland
tt0824422,93,Belgium
tt0824696,90,Mexico
tt0824747,141,USA
tt0824758,112,UK
tt0825225,105,USA
tt0825232,97,USA
tt0825235,95,France
tt0825236,95,France
tt0825239,85,France
tt0825241,96,Chad
tt0825244,109,France
tt0825247,134,France
tt0825248,111,France
tt0825270,95,France
tt0825271,100,France
tt0825279,95,USA
tt0825282,105,France
tt0825283,88,USA
tt0825339,88,USA
tt0825342,93,USA
tt0825346,90,USA
tt0825348,100,France
tt0825682,84,Germany
tt0825728,94,USA
tt0825745,90,Germany
tt0825749,95,Bulgaria
tt0826024,90,South Korea
tt0826027,100,Netherlands
tt0826031,97,South Korea
tt0826099,118,South Korea
tt0826110,98,Portugal
tt0826175,120,Japan
tt0826507,95,Turkey
tt0826523,86,USA
tt0826541,98,Turkey
tt0826547,106,USA
tt0826551,94,USA
tt0826558,89,USA
tt0826559,91,USA
tt0826566,96,Hungary
tt0826570,90,Hungary
tt0826587,90,UK
tt0826593,91,USA
tt0826600,86,USA
tt0826606,113,Turkey
tt0826611,90,USA
tt0826613,77,UK
tt0826628,84,Austria
tt0826631,120,Turkey
tt0826711,115,France
tt0826745,90,USA
tt0826751,138,USA
tt0826752,98,USA
tt0826756,114,USA
tt0827170,86,Netherlands
tt0827181,97,Canada
tt0827183,78,Italy
tt0827192,99,France
tt0827498,71,USA
tt0827503,122,Turkey
tt0827517,105,Norway
tt0827700,100,Argentina
tt0827709,90,USA
tt0827713,113,France
tt0827714,155,India
tt0827717,104,Italy
tt0827729,83,Sweden
tt0827739,86,Turkey
tt0827748,77,Turkey
tt0827778,106,Brazil
tt0827786,96,USA
tt0827788,114,Egypt
tt0828065,94,USA
tt0828103,99,USA
tt0828115,102,Japan
tt0828120,117,Japan
tt0828158,96,USA
tt0828159,86,USA
tt0828376,108,USA
tt0828393,88,USA
tt0829086,114,Portugal
tt0829098,92,UK
tt0829143,93,Spain
tt0829150,92,USA
tt0829176,90,USA
tt0829193,124,USA
tt0829194,75,Netherlands
tt0829202,93,USA
tt0829251,94,Spain
tt0829297,102,USA
tt0829326,90,Spain
tt0829421,95,USA
tt0829424,86,USA
tt0829432,92,USA
tt0829437,93,USA
tt0829442,86,USA
tt0829459,108,USA
tt0829482,113,USA
tt0830184,87,Estonia
tt0830199,76,USA
tt0830515,106,UK
tt0830535,96,USA
tt0830538,96,USA
tt0830545,82,France
tt0830558,91,USA
tt0830570,82,UK
tt0830581,85,Japan
tt0830681,87,USA
tt0830700,108,Egypt
tt0830838,101,China
tt0830861,85,UK
tt0830863,90,Iran
tt0830882,100,Belgium
tt0830896,94,Hungary
tt0830938,92,Hungary
tt0831275,82,UK
tt0831279,81,USA
tt0831280,89,USA
tt0831289,72,New Zealand
tt0831299,90,UK
tt0831316,111,UK
tt0831341,88,USA
tt0831386,118,Hong Kong
tt0831387,123,USA
tt0831816,160,India
tt0831840,122,India
tt0831848,90,Japan
tt0831865,80,Russia
tt0831884,102,USA
tt0831887,103,USA
tt0831888,111,Japan
tt0832266,112,UK
tt0832284,99,USA
tt0832318,115,USA
tt0832347,88,Germany
tt0832449,55,Japan
tt0832466,91,India
tt0832517,94,Switzerland
tt0832865,84,Canada
tt0832906,75,Canada
tt0832958,91,Canada
tt0832971,111,India
tt0833422,107,Israel
tt0833444,108,India
tt0833448,88,Russia
tt0833476,138,India
tt0833484,117,India
tt0833501,110,Spain
tt0833529,140,India
