id,rating,votes,avg_0-18,num_0-18,avg_18-30,num_18-30,avg_30-45,num_30-45,avg_45up,num_45up
tt0127512,2.5,147,0,0,2.5,7,2.5,67,2.6,72
tt0127516,6.6,1145,0,0,6.8,41,6.5,583,6.6,509
tt0127536,7.3,44363,6.8,8,7.2,5349,7.3,23949,7.5,13834
tt0127603,6.8,102,0,0,7.7,3,6.8,64,6.7,33
tt0127626,7.6,3135,8.4,6,7.8,797,7.6,1842,6.8,303
tt0127629,5.8,418,0,0,7.8,10,5.8,137,5.7,262
tt0127637,4.5,215,0,0,4.6,11,4.3,101,5,97
tt0127640,4.1,343,0,0,3.6,19,4.1,174,4.2,140
tt0127665,7.7,332,0,0,7.9,26,7.8,181,7,108
tt0127692,5,132,0,0,4.6,9,4.9,71,5.2,51
tt0127702,5.3,219,0,0,6.5,8,5.6,105,4.7,101
tt0127704,7.4,182,0,0,7.2,11,7.6,96,6.9,72
tt0127722,6.5,5275,0,0,6.8,366,6.5,3120,6.4,1691
tt0127723,6.5,24500,6,4,6.5,2773,6.5,17481,6.3,3521
tt0127729,6.7,113,0,0,6.2,7,6.8,66,6.7,37
tt0127745,6.5,128,0,0,6.9,14,6.6,33,6.4,79
tt0127751,5.2,381,0,0,5.4,42,5.6,217,4.6,109
tt0127759,3.6,705,0,0,2.7,65,3.6,427,4.1,199
tt0127819,4.6,140,0,0,6.3,11,4.5,68,4.5,60
tt0127834,7.1,687,0,0,7.4,82,7.1,302,7,286
tt0127901,4.4,139,0,0,3.8,8,4.6,66,4.4,65
tt0127914,6.1,369,0,0,4.4,5,6.5,221,5.2,133
tt0127915,6.9,100,0,0,8.5,4,6.9,36,6.9,57
tt0127919,3.9,1935,0,0,4,149,3.9,1090,4,657
tt0127925,6.4,89,0,0,6.5,4,6.3,26,6.5,56
tt0127933,6.1,102,0,0,4.5,12,6.2,23,6.2,67
tt0127952,6.6,176,0,0,5.6,5,6.7,62,6.6,108
tt0127969,5.9,139,0,0,7.5,4,6,37,5.5,98
tt0128037,3.2,287,0,0,3.7,70,3.1,153,2.7,57
tt0128051,5.2,137,0,0,6.5,2,5,80,5.4,54
tt0128059,3.4,129,0,0,7.7,3,3.7,55,3,66
tt0128083,3.3,91,0,0,3,11,3.1,38,3.8,39
tt0128089,4,120,0,0,4.4,9,4.2,68,3.7,42
tt0128133,7,1831,1,1,7,103,7,819,7.1,875
tt0128137,5.9,1481,0,0,6.1,100,5.9,674,6,670
tt0128164,6.8,282,0,0,6.9,44,6.8,144,6.9,85
tt0128170,6.6,314,0,0,6.6,10,6.8,168,6.4,129
tt0128214,5.3,169,0,0,4.6,5,6.1,73,4.7,86
tt0128216,1.7,151,0,0,2.5,24,1.8,99,1.1,27
tt0128221,5.8,773,0,0,5.6,82,5.9,510,5.3,140
tt0128232,5.1,530,0,0,5.6,46,5.2,294,4.9,176
tt0128239,5.9,2040,0,0,5.8,131,5.7,1017,6.3,844
tt0128246,6.1,79,0,0,6,3,6.5,33,5.8,42
tt0128274,3.1,472,0,0,3.2,14,2.9,140,3.2,308
tt0128278,6.6,20562,2,1,7,1826,6.6,13489,6.3,4680
tt0128292,7.4,1020,0,0,7.2,95,7.5,648,7.1,259
tt0128332,8.3,8611,8.2,4,8.4,3120,8.2,4642,7.2,493
tt0128350,5,128,0,0,4.3,12,4.9,63,5.4,50
tt0128364,7.8,549,0,0,7.8,94,8,274,7.1,174
tt0128370,7.1,271,0,0,6.8,9,7.3,135,6.7,122
tt0128371,6.6,367,0,0,5.5,19,6.7,221,6.5,114
tt0128376,5.5,90,0,0,6.8,8,5.2,57,6.2,18
tt0128378,7,2551,0,0,7.3,494,6.9,1532,7,405
tt0128405,6.6,75,0,0,7,1,6.4,34,6.8,37
tt0128442,7.4,102205,7.1,14,7.4,19436,7.4,65743,7.2,13661
tt0128445,7.7,105053,8.1,51,7.8,25327,7.7,60478,7.4,15662
tt0128451,4.6,217,0,0,3.8,11,4.9,94,4.4,106
tt0128473,5.5,123,0,0,6.5,27,5.5,43,4.9,50
tt0128484,4.2,111,0,0,4.2,4,4.6,52,3.9,55
tt0128591,4.4,189,0,0,3.7,25,4.5,84,4.8,74
tt0128648,6,273,0,0,5.8,81,5.9,97,6.3,88
tt0128666,5,87,0,0,6.7,3,4.9,25,5,58
tt0128690,4.2,93,0,0,0,0,5.3,58,2.5,34
tt0128719,4.6,111,0,0,4.4,8,4.7,34,4.8,63
tt0128725,7.3,372,0,0,6.9,43,7.6,214,6.3,106
tt0128769,5.2,134,0,0,5.7,7,5.2,66,5.2,58
tt0128813,6.5,206,0,0,6,27,6.6,95,6.5,77
tt0128823,3,74,0,0,0,0,4.3,38,2.5,35
tt0128842,5.8,197,3,1,6,57,5.2,68,6.2,67
tt0128853,6.5,92952,7.2,24,6.8,16264,6.4,55018,6.5,18234
tt0128907,6.4,463,10,1,6.2,77,6.5,319,6.2,50
tt0128929,4.6,74,0,0,5.5,2,4.7,44,4.1,23
tt0128933,4.7,253,0,0,5,44,4.5,140,4.8,56
tt0128949,5.3,136,0,0,4.5,9,3.8,61,7.2,64
tt0128960,7.8,609,0,0,7.5,80,7.9,362,7.5,156
tt0128977,6,676,0,0,6.5,39,6.2,354,5.8,263
tt0128985,7.9,879,0,0,8.1,217,8,517,6.3,101
tt0129023,5.6,709,0,0,6.2,76,5.6,343,5.4,276
tt0129028,4.4,146,0,0,4.3,5,4.1,63,4.6,76
tt0129035,7.1,165,0,0,6.6,23,7.5,87,6.1,48
tt0129040,3.7,105,0,0,4,4,3.7,44,3.6,54
tt0129058,7.6,263,0,0,8,20,7.6,123,7.2,111
tt0129082,4.4,126,0,0,9,1,4.2,60,4.8,64
tt0129111,6.3,195,0,0,5.5,6,6.2,78,6.5,108
tt0129114,6.3,169,0,0,6.7,3,6.2,87,6.5,78
tt0129134,6.8,273,7,1,7.7,66,6.5,158,6.1,42
tt0129136,4.6,1377,0,0,4.8,94,4.6,856,4.8,394
tt0129157,5.6,324,0,0,5.6,6,5.2,71,5.8,240
tt0129161,5.6,250,0,0,5.6,32,5.7,156,5.5,44
tt0129167,8,105854,8.3,146,8.2,37258,7.9,49151,7.9,14473
tt0129196,6.4,149,0,0,4.5,4,6.4,47,6.6,95
tt0129211,4.8,74,0,0,4.8,4,5.6,33,4,34
tt0129213,5.7,54,0,0,5.7,3,5.8,15,5.7,34
tt0129222,6.9,552,0,0,6.8,56,7.1,307,6.6,183
tt0129243,5,72,0,0,5,4,5.6,36,4.6,31
tt0129251,4.8,283,0,0,9,20,8.4,143,2.5,118
tt0129257,7.3,217,0,0,7.2,24,7.5,113,6.6,77
tt0129271,3.8,103,0,0,4.5,2,3.9,69,3.4,28
tt0129273,7,997,0,0,7.1,239,7,553,6.6,163
tt0129279,6.9,83,0,0,5.8,4,7.2,49,6.3,28
tt0129280,5.3,7203,0,0,5.8,560,5.3,3941,5.3,2501
tt0129290,6.7,59698,6.9,17,7,11734,6.7,35377,6.4,10057
tt0129303,7.1,137,0,0,7.6,21,7.7,54,6.5,59
tt0129320,6.6,162,0,0,7.3,3,6.6,59,6.6,96
tt0129325,7,155,0,0,7,14,6.8,90,7.2,45
tt0129332,7,24211,7.5,4,6.9,2201,7.1,16051,6.8,5367
tt0129358,1.6,96,0,0,2.3,9,1.5,38,1.8,47
tt0129360,2.8,97,0,0,1.7,15,2.9,41,3.1,40
tt0129377,4.8,161,0,0,4.7,14,4.6,105,5.7,37
tt0129380,7,303,0,0,7.3,53,7,185,6.6,59
tt0129387,7.2,175802,7.4,33,7,32902,7.2,105566,7.4,31154
tt0129403,6.3,84,0,0,5.8,7,5.9,39,6.8,35
tt0129405,6,73,0,0,5.7,7,6,31,6.3,32
tt0129414,6,313,0,0,6.2,22,6,144,6,143
tt0129438,5.1,82,0,0,6.2,4,5.3,50,4.9,26
tt0129454,6.9,105,0,0,7.4,20,6.6,42,6.9,42
tt0129470,6.2,93,0,0,6.7,15,6.3,49,5.5,29
tt0129511,4.4,348,0,0,4.5,64,4.3,185,4.3,75
tt0129532,4.1,73,0,0,3,6,4.4,40,4,26
tt0129558,4.8,104,0,0,4.8,8,5.1,65,4,29
tt0129563,6.5,98,0,0,5.5,8,6.9,45,6.1,43
tt0129564,5.3,53,0,0,10,1,6.2,19,3.5,30
tt0129568,3.4,398,0,0,3.2,31,3.3,235,3.7,126
tt0129598,5.1,109,0,0,5,4,4.6,51,5.9,49
tt0129631,5.7,448,0,0,6.2,61,5.8,195,5.3,146
tt0129634,6.3,332,0,0,6.8,32,6,165,6.4,124
tt0129658,6.7,89,0,0,7.4,17,6.8,37,6,30
tt0129659,7.1,698,0,0,7.8,9,7.3,328,6.9,346
tt0129662,5.4,294,4,1,7,9,5,162,5.7,116
tt0129728,7,163,0,0,7.8,32,7.6,88,3.8,36
tt0129734,7.3,391,0,0,7.5,101,7.5,215,5.3,64
tt0129774,6.5,509,0,0,6.6,50,6.7,311,5.8,123
tt0129794,7.9,1506,0,0,8,198,8,748,7.8,495
tt0129823,7.1,95,0,0,7.1,13,7.8,44,5.9,35
tt0129831,7.1,163,0,0,7.6,20,7.4,56,6.8,84
tt0129839,4.6,113,0,0,7,4,4.9,53,4.5,56
tt0129852,4.1,401,0,0,4,23,4.3,226,4,140
tt0129854,6.2,502,0,0,6.2,12,6.1,271,6.3,212
tt0129855,2.3,404,0,0,1.7,62,2.6,221,2.5,118
tt0129857,4.8,113,0,0,8,3,4.9,52,4.6,54
tt0129861,3.6,74,0,0,4.1,6,3.6,39,3.5,27
tt0129883,7,229,0,0,7.5,24,6.9,130,6.8,65
tt0129884,5.1,1232,0,0,5.6,23,5.1,624,5.2,563
tt0129892,7,94,0,0,8,11,7.5,42,5.8,36
tt0129893,5.9,440,0,0,6.7,15,5.9,261,5.7,157
tt0129898,6.9,74,0,0,7.7,10,7.4,38,5.5,25
tt0129908,4.6,1527,0,0,4.9,235,4.5,1034,4.7,211
tt0129910,3.4,307,0,0,3.4,24,3.3,163,3.7,110
tt0129922,4.2,157,0,0,6.6,11,3.6,65,4.7,78
tt0129923,6.5,780,0,0,6.8,25,6.4,320,6.5,420
tt0129943,3.9,111,0,0,3.2,8,4.5,65,3.2,35
tt0129979,7.5,194,0,0,7.7,15,8.1,104,6.5,73
tt0129980,7.4,257,0,0,7.5,33,7.7,148,6.4,71
tt0129992,4.4,366,0,0,3.4,20,4.6,212,4.3,127
tt0130018,4.6,41139,4,12,4.9,6916,4.5,27441,4.7,5458
tt0130019,4.7,225,0,0,3.6,8,4.5,77,5,131
tt0130022,7.3,149,0,0,7.4,10,7.9,88,6,47
tt0130023,7.3,144,0,0,6.3,9,8.3,80,5.9,51
tt0130040,2.4,158,0,0,2.1,17,2.6,93,2.8,40
tt0130055,7.2,389,0,0,7.4,36,7.1,252,7.1,87
tt0130089,4,291,0,0,3.1,25,4.2,144,3.8,113
tt0130116,7.1,141,0,0,7.7,18,7.5,67,6,53
tt0130121,5.8,19909,8,2,6.1,1867,5.8,12249,5.8,5334
tt0130142,4.5,384,0,0,4.6,68,4.4,163,4.7,142
tt0130156,5.3,881,10,1,5.5,176,5.2,487,5.4,184
tt0130172,4.6,760,0,0,5.1,152,4.4,447,4.6,133
tt0130174,6.7,140,0,0,7,3,6.5,67,6.7,67
tt0130179,6.6,134,0,0,6,2,6.6,45,6.5,85
tt0130184,4.3,175,0,0,6,1,4.5,108,4,66
tt0130188,7.1,178,0,0,7.2,20,7.2,93,6.6,63
tt0130192,5,1209,4,1,5.3,152,4.9,634,5.1,404
tt0130195,7.3,247,0,0,7.3,17,7.5,146,6.6,78
tt0130208,4.8,165,0,0,3.8,4,5.2,61,4.6,95
tt0130216,5.3,573,0,0,5.5,47,5.4,307,5.2,201
tt0130236,4.7,4316,6.7,10,4.5,1387,4.8,2244,4.4,452
tt0130238,7,100,0,0,7.2,6,7.8,47,5.6,44
tt0130245,6.4,111,0,0,8.3,7,6.9,68,5.3,33
tt0130246,6.8,187,0,0,7.8,30,7.8,92,5.1,61
tt0130267,4.8,73,0,0,4.5,4,5.8,38,3.9,28
tt0130268,6.7,123,0,0,6.8,26,6.8,67,6,26
tt0130297,6.8,231,0,0,7,18,6.9,116,6.3,93
tt0130348,5.2,158,0,0,6.1,48,4.8,97,3.3,6
tt0130350,6.5,778,0,0,6.7,194,6.5,511,5.3,39
tt0130377,7.4,987,0,0,7.5,130,7.3,526,7.2,309
tt0130379,7,144,0,0,7.1,16,7.4,70,5.9,55
tt0130444,6.9,2445,7,1,7.2,135,6.9,1123,6.9,1143
tt0130487,4.2,199,0,0,4.3,11,4,115,4.6,63
tt0130488,4.6,124,0,0,2.7,7,4.8,61,4.8,53
tt0130604,3.4,71,0,0,4.5,4,3.8,32,3.1,32
tt0130623,6.4,29978,6,60,6.5,12117,6.2,12188,6.4,4359
tt0130633,2.8,363,0,0,2,22,3,152,2.8,183
tt0130637,4.8,190,0,0,6,16,4.8,100,4.4,70
tt0130650,4.9,135,0,0,5.2,9,5.1,65,4.6,59
tt0130652,3.6,107,0,0,4.7,7,3.5,54,3.3,43
tt0130675,6.7,157,0,0,6.7,5,6.4,36,6.9,111
tt0130730,6.9,97,0,0,7.1,9,7.5,47,6,40
tt0130748,6.8,421,0,0,6.6,62,6.9,224,6.8,126
tt0130752,7.9,278,10,1,8.5,53,8.2,161,5.9,54
tt0130761,6.3,377,0,0,6.9,5,6.3,186,6.4,185
tt0130803,6.9,404,0,0,7.5,55,6.7,182,6.8,165
tt0130827,7.6,118321,7.6,35,7.5,20215,7.7,74321,7.7,20793
tt0130862,5.6,120,0,0,4.9,5,5.6,75,5.7,37
tt0130887,7.1,496,0,0,7,11,7.2,283,6.8,185
tt0130892,5.7,222,0,0,4,6,5.7,146,5.7,67
tt0130905,5.9,273,0,0,6.3,33,5.8,134,5.7,96
tt0130927,3.4,121,0,0,2.4,7,3.8,34,3.4,78
tt0130928,5.6,90,0,0,1,1,5.5,30,5.7,56
tt0130971,6.6,73,0,0,5.7,3,6.7,29,6.8,39
tt0131012,7,146,0,0,7.3,17,7.1,71,6.5,54
tt0131013,6.2,94,0,0,7,12,6.7,48,4.7,31
tt0131046,3.1,391,0,0,2.8,22,3.1,235,3.2,131
tt0131097,7.2,615,0,0,7.1,66,7.3,267,7,255
tt0131207,7.4,995,0,0,7.4,157,7.5,613,6.9,176
tt0131278,6.9,375,0,0,7.5,20,6.9,238,6.8,117
tt0131325,6.4,43051,5.8,7,6.7,4890,6.3,27088,6.3,9896
tt0131335,7.9,725,7,1,8.2,145,8,355,7.3,197
tt0131349,5.4,277,0,0,6.8,16,4.7,103,5.6,147
tt0131359,4.3,164,0,0,4.2,13,4.4,82,4.4,63
tt0131369,6.1,25663,5.9,7,6.2,2187,6,16795,6.1,5995
tt0131396,6.3,420,0,0,6.3,174,6.2,191,6.4,42
tt0131400,6.9,532,0,0,7.1,58,7.3,318,6,140
tt0131401,5.1,106,0,0,5.3,3,5.4,43,5,59
tt0131436,4,1352,0,0,5.2,121,3.9,951,3.6,221
tt0131449,4.4,393,0,0,4.2,22,4.3,154,4.5,210
tt0131479,7.3,1160,7.5,10,7.4,557,7.1,443,5.2,53
tt0131484,4.3,231,0,0,3.4,10,4.6,107,4.2,113
tt0131494,3.7,95,0,0,3.3,9,3.2,42,4.1,43
tt0131500,4.9,97,0,0,4.2,11,5.1,42,4.8,42
tt0131502,4.8,962,0,0,5.2,65,4.8,540,4.6,329
tt0131510,4.4,160,0,0,5.8,11,4.6,62,3.9,83
tt0131526,5,191,0,0,4.8,9,5.2,92,4.8,84
tt0131534,3.9,231,0,0,2.7,8,4.1,137,3.7,81
tt0131543,4.6,98,0,0,4.6,8,4.5,38,4.7,52
tt0131566,6.4,6095,6,1,6.6,646,6.4,3688,6.3,1611
tt0131571,6.7,145,0,0,7.8,16,7,72,5.8,55
tt0131596,5.9,248,0,0,5.4,6,5.9,118,5.9,117
tt0131603,4.3,71,0,0,1,1,4.3,20,4.4,47
tt0131624,2.5,241,0,0,2.2,12,2.5,76,2.5,149
tt0131636,8.3,3398,7.7,6,8.3,849,8.4,2059,7.7,414
tt0131646,4.3,11121,0,0,3.8,390,4.2,7097,4.7,3361
tt0131704,4.1,12173,3.8,5,4.3,2529,3.9,6203,4.2,3129
tt0131852,6.8,76,0,0,8.6,14,6.3,31,5.9,26
tt0131857,6.6,41415,5.7,10,6.6,7772,6.6,28163,6,4305
tt0131972,3.3,60,0,0,2.8,4,3.1,23,3.7,33
tt0131985,3.6,110,0,0,3.1,9,3.9,57,3.1,41
tt0131986,4,82,0,0,4,2,3.9,29,4.1,49
tt0131988,5.2,127,0,0,4.6,7,5.1,67,5.9,48
tt0131993,2.2,96,0,0,2.8,5,2.3,41,2.1,48
tt0132000,2.3,265,0,0,2,28,2.4,162,2.1,72
tt0132014,6.5,126,0,0,5.6,12,6.4,41,6.7,72
tt0132019,4.2,94,0,0,7.6,6,4.1,57,4.3,29
tt0132068,7.1,75,0,0,0,0,6.9,24,7.1,50
tt0132078,5.5,126,0,0,3.4,5,4.8,50,6.1,70
tt0132118,6.2,106,0,0,4.8,4,5.8,14,6.4,84
tt0132160,6.5,192,0,0,6.1,20,6.3,70,6.7,90
tt0132164,5.7,369,0,0,4.3,3,5.8,152,5.6,205
tt0132165,5.1,445,0,0,5.5,13,4.8,222,5.3,202
tt0132184,4.1,101,0,0,2.5,2,4.7,23,3.9,73
tt0132204,6.6,99,0,0,8.9,7,6.9,71,3.3,16
tt0132213,5.5,337,0,0,5.8,6,5.5,114,5.6,213
tt0132245,4.5,28371,3.3,3,5.1,3023,4.5,19390,4.4,5145
tt0132322,3.7,192,0,0,4.4,28,3.5,138,3.4,15
tt0132333,5.7,86,3,1,5.4,6,5.9,44,5.7,34
tt0132334,6,65,4,1,6.1,7,6,32,6,25
tt0132347,6.1,40350,5.8,6,6.2,5070,6,24759,6.2,9466
tt0132376,6.5,615,0,0,6.7,148,6.5,339,6.3,104
tt0132377,6.5,545,0,0,6.7,129,6.5,302,6.1,95
tt0132378,6.7,531,0,0,6.8,124,6.8,296,6.2,91
tt0132379,6.3,449,0,0,6.5,115,6.3,248,6,72
tt0132380,6.5,467,0,0,6.6,108,6.5,266,6.2,74
tt0132381,6.4,483,0,0,6.7,111,6.4,273,5.9,83
tt0132382,6.8,482,0,0,7,107,6.8,278,6.3,81
tt0132383,6.3,396,0,0,6.6,95,6.2,231,5.8,54
tt0132384,6.4,508,0,0,6.7,123,6.3,288,6,81
tt0132385,6.3,401,0,0,6.5,102,6.3,222,5.9,62
tt0132386,6.9,83,0,0,7.7,14,6.6,24,6.9,39
tt0132477,7.8,48864,8.2,22,8,12551,7.7,25303,7.7,9241
tt0132502,5.7,114,0,0,5.5,12,5.7,32,5.7,67
tt0132512,5.9,6770,0,0,6.4,435,5.9,4062,5.8,2113
tt0132563,6.8,474,0,0,7.1,47,6.9,192,6.6,234
tt0132662,1.7,148,0,0,1.9,8,1.7,81,1.8,55
tt0132676,6.9,280,9,1,6.8,23,6.8,148,7.1,105
tt0132726,3.6,122,0,0,2,5,3.6,54,3.8,62
tt0132885,4.7,229,0,0,7.6,6,4.7,136,4.5,81
tt0132888,3.7,991,0,0,3.6,95,3.8,502,3.7,369
tt0132889,4,113,0,0,5.3,10,3.6,67,4.5,35
tt0132891,6.3,217,0,0,6.4,20,6.5,96,6.1,90
tt0132892,7,127,0,0,8.3,3,7.2,34,6.9,89
tt0132905,6.7,664,0,0,6.8,42,6.6,352,6.8,251
tt0132907,5.7,317,0,0,6.2,8,5.8,187,5.5,116
tt0132910,4.9,6910,8,1,5.2,925,4.8,4651,4.9,1100
tt0132914,6,134,0,0,5,1,6.3,37,5.9,94
tt0132933,2.8,258,0,0,2.3,22,2.5,135,3,99
tt0132935,7.4,403,0,0,7.2,47,7.7,252,6.3,96
tt0132939,4.6,88,0,0,6,5,4.7,36,4.4,46
tt0132983,6.7,152,0,0,6,2,6.7,48,6.6,97
tt0132984,6.2,113,0,0,0,0,6,49,6.3,63
tt0132989,6.6,84,0,0,7,3,6.7,38,6.3,43
tt0133011,7.1,162,0,0,7.5,14,7.4,56,6.6,87
tt0133016,7.1,83,0,0,7.1,5,7.2,30,6.9,46
tt0133024,6.8,6436,7.5,8,7.1,2700,6.7,3250,5.8,159
tt0133028,6.5,157,0,0,8,13,7.1,75,5.3,66
tt0133046,5.2,10819,3.5,2,5.7,791,5.1,7308,5.3,2495
tt0133059,6.2,937,7,1,6.3,188,6.2,606,5.8,99
tt0133063,3.8,33,0,0,0,0,5.5,19,1,12
tt0133064,2.9,130,0,0,2,2,3.5,84,1.8,40
tt0133072,4.6,102,0,0,5.4,6,4.7,46,4.1,47
tt0133089,6.9,94,0,0,6.9,12,7.2,39,6,36
tt0133091,6.7,234,0,0,6.5,8,7,124,6.2,91
tt0133093,8.8,985280,8.5,1054,8.6,288451,8.9,506587,8.6,119645
tt0133097,5.5,94,0,0,5,5,5.5,46,5.8,39
tt0133104,5.3,601,6,1,5.8,109,5.3,281,5.1,195
tt0133108,7.6,377,0,0,7.6,66,7.7,204,7.1,89
tt0133117,5.9,54,0,0,3.7,3,6.4,15,5.9,35
tt0133118,4.6,71,0,0,4.8,4,4.9,35,4.3,31
tt0133122,5,2913,5.7,3,6.3,185,5,1669,4.7,999
tt0133128,6.8,110,0,0,6.6,13,6.7,51,7,44
tt0133137,7,176,0,0,7.6,17,7.5,92,5.9,66
tt0133139,6.8,97,0,0,6.8,17,7.1,44,6.3,32
tt0133142,6.9,127,0,0,7,17,7,62,6.9,46
tt0133146,5.1,85,0,0,4.5,2,5.4,33,5,49
tt0133152,5.7,143160,4.9,50,5.7,28546,5.7,84467,5.7,24864
tt0133162,7.7,494,0,0,8.1,160,7.6,262,5.8,58
tt0133167,7.2,139,0,0,6.7,7,7.2,67,7.2,61
tt0133168,7.1,196,0,0,7.4,17,7.2,99,6.7,78
tt0133170,7.8,872,0,0,8.2,96,7.8,476,7.1,280
tt0133180,6.5,203,0,0,5.7,16,6.4,141,6.8,42
tt0133186,6,105,0,0,7.3,9,5.9,49,5.8,44
tt0133189,7.4,15457,7,1,7.7,2967,7.3,10387,6.8,1691
tt0133196,5.2,210,0,0,4.4,26,5.5,133,4.9,44
tt0133197,4.3,334,0,0,3.9,13,4.1,139,4.4,176
tt0133226,6.5,108,0,0,5.1,5,6.6,57,6.7,42
tt0133228,6.6,433,0,0,7.3,5,6.6,294,6.7,128
tt0133240,7.1,54720,7.5,90,7.3,24782,6.9,21654,6.7,5241
tt0133243,6.7,146,0,0,6.8,4,6.7,64,6.7,77
tt0133245,7,148,0,0,7.3,11,7,71,6.7,62
tt0133246,2.1,196,0,0,2.1,19,2.2,98,2,76
tt0133285,6.5,57,0,0,6,1,6.7,35,5.6,20
tt0133314,5.4,604,0,0,4.8,36,5.3,373,5.5,187
tt0133327,6.3,223,0,0,6.6,5,6.3,78,6.2,135
tt0133331,6.2,109,0,0,6.8,17,6.3,71,4.6,17
tt0133351,7,453,7,1,7.1,102,7.1,256,6.2,71
tt0133363,7.7,10101,10,1,7.7,1008,7.7,6387,7.5,2490
tt0133385,5.9,25098,6.1,26,6.2,8981,5.7,12457,5.6,2796
tt0133412,6.1,4274,0,0,6.2,204,6.1,2327,6.2,1647
tt0133413,6.2,232,0,0,5,6,6,54,6.3,169
tt0133689,6.8,339,7,1,6.8,90,6.9,174,6.3,57
tt0133748,6.9,80,0,0,7.2,4,7.2,43,6.4,33
tt0133751,6.4,69997,6.9,10,6.7,9766,6.4,47802,6.3,10371
tt0133826,8.4,1526,9,2,8.8,762,8.2,498,3.5,37
tt0133832,4.2,360,0,0,3.8,12,4.3,204,4.2,139
tt0133859,7.2,90,0,0,7.7,13,7.5,33,6.2,39
tt0133901,5.8,132,0,0,5.2,9,5.7,71,6.1,49
tt0133906,7.3,2430,8,1,7.6,469,7.4,1695,5.5,217
tt0133927,2.7,159,0,0,2.3,3,2.8,97,2.5,55
tt0133930,6.9,261,0,0,7.4,91,7,103,5.3,58
tt0133952,6.4,48472,8,2,6.5,4945,6.4,31215,6.4,10711
tt0133981,4.5,86,0,0,4.8,4,4.8,38,4,43
tt0133985,6.3,4694,0,0,6.5,289,6.3,2638,6.3,1648
tt0133987,4.9,109,0,0,5.3,3,4.6,46,5.2,60
tt0133991,5.8,62,0,0,5.6,8,7.6,37,3.3,15
tt0134002,5.5,90,0,0,5.4,17,5.6,40,5.7,29
tt0134013,6.7,131,0,0,7.6,10,7.8,61,5.3,57
tt0134027,6.4,139,0,0,0,0,6.6,61,6.2,77
tt0134028,6.7,114,0,0,6.4,16,6.7,55,6.7,41
tt0134033,6.3,5618,0,0,6.5,206,6.3,3368,6.4,1932
tt0134057,4.9,337,0,0,4.9,26,4.8,189,5,110
tt0134061,4.5,99,0,0,5.4,7,4.6,34,4.3,57
tt0134067,5.8,9989,5.9,11,6,4437,5.5,4267,5.4,922
tt0134084,5.5,75467,5.7,62,5.7,17838,5.4,46125,5.5,8656
tt0134119,7.3,100417,7.7,23,7.5,18100,7.3,58769,7.3,20157
tt0134148,6.1,142,0,0,5.7,20,6.1,86,6.3,34
tt0134149,1.4,85,0,0,1.4,21,1.2,37,1.6,24
tt0134154,6.8,8283,0,0,6.8,528,6.7,4156,6.8,3426
tt0134167,4.4,268,0,0,4.8,29,4.6,167,3.8,66
tt0134169,6.8,131,0,0,7.2,12,7.1,71,6.1,45
tt0134185,5.7,164,0,0,7.1,20,7.3,99,1.6,43
tt0134198,5.6,84,0,0,6.4,6,5.8,40,5.3,36
tt0134230,6.4,1032,6,1,6.5,308,6.3,580,6.1,107
tt0134273,6.5,83102,7.2,7,6.7,8492,6.6,56431,6.4,15702
tt0134286,7,262,0,0,7,44,7,136,7,77
tt0134380,3.9,195,0,0,7.8,5,3.8,89,3.7,94
tt0134613,6.4,248,0,0,6.6,10,6.1,99,6.5,135
tt0134614,7.8,1619,7,1,7.6,319,8,976,7.4,236
tt0134618,6.7,16348,0,0,6.8,1305,6.6,10005,6.7,4586
tt0134619,5.6,11588,0,0,5.8,788,5.6,7924,5.5,2598
tt0134630,6.1,5034,3,1,6,222,6,2646,6.3,2050
tt0134633,7.4,1401,0,0,7.6,344,7.4,689,7.1,318
tt0134645,4.7,123,0,0,5.1,6,4,66,5.9,49
tt0134664,6.8,642,7,1,7.1,63,6.8,406,6.5,159
tt0134668,6.9,167,0,0,6.9,13,7,57,6.7,85
tt0134743,4.5,104,0,0,6.9,13,4.4,48,4.4,39
tt0134751,4.6,72,0,0,0,0,4.8,21,4.5,48
tt0134753,5.3,133,0,0,4.7,12,5.6,66,5.2,52
tt0134756,7,302,0,0,7,61,7.1,147,6.6,88
tt0134770,6.9,92,0,0,7,10,6.9,48,7.1,31
tt0134771,7.1,542,7,2,7,83,7.3,277,6.8,164
tt0134777,5.4,173,0,0,5.4,17,5.4,103,5.4,48
tt0134786,7.8,1194,10,1,7.9,316,7.9,723,6.4,126
tt0134805,6.7,87,0,0,6.8,13,6.7,43,6,28
tt0134817,7.1,227,0,0,7.6,19,7.3,108,6.5,93
tt0134821,6.5,351,0,0,7.1,19,6.7,191,6.2,133
tt0134833,6.1,110,0,0,6.4,20,6,64,6.3,26
tt0134836,7.8,113,0,0,8.6,30,8.3,58,4.4,22
tt0134844,6.6,111,0,0,7.3,25,7.2,67,3.1,18
tt0134847,7.1,157863,6.8,30,7.1,30905,7.1,96529,7.2,24278
tt0134854,6.5,365,0,0,6.7,43,6.5,212,6.3,104
tt0134862,5.2,226,0,0,5.1,20,5.3,141,5.1,62
tt0134865,6.9,81,0,0,6.8,11,7,39,6.7,29
tt0134899,5.8,136,0,0,6,3,5.9,100,5.4,31
tt0134902,4.6,183,0,0,4.3,11,4.7,110,4.5,58
