id,genre
tt0020269,Drama
tt0020286,Adventure
tt0020293,Drama
tt0020298,Drama
tt0020305,Crime
tt0020320,Western
tt0020332,Adventure
tt0020335,Drama
tt0020336,Comedy
tt0020358,Musical
tt0020359,Drama
tt0020364,Comedy
tt0020388,Comedy
tt0020392,Drama
tt0020402,Drama
tt0020403,Musical
tt0020405,Drama
tt0020410,Drama
tt0020425,Comedy
tt0020431,Comedy
tt0020439,Drama
tt0020442,Comedy
tt0020446,Drama
tt0020451,Drama
tt0020458,Drama
tt0020461,Crime
tt0020466,Comedy
tt0020475,Drama
tt0020479,Comedy
tt0020480,Comedy
tt0020488,Drama
tt0020490,Comedy
tt0020492,Drama
tt0020499,Crime
tt0020502,Western
tt0020510,Drama
tt0020514,Drama
tt0020534,Mystery
tt0020538,Adventure
tt0020542,Comedy
tt0020543,Drama
tt0020547,History
tt0020556,Western
tt0020563,Comedy
tt0020570,Action
tt0020572,Comedy
tt0020581,Drama
tt0020585,Comedy
tt0020589,Romance
tt0020590,Comedy
tt0020608,Drama
tt0020613,Drama
tt0020620,Biography
tt0020629,Drama
tt0020640,Comedy
tt0020641,Drama
tt0020642,Drama
tt0020656,Drama
tt0020661,Drama
tt0020668,Crime
tt0020670,Comedy
tt0020673,Adventure
tt0020679,Crime
tt0020686,Crime
tt0020690,Comedy
tt0020691,Adventure
tt0020693,Action
tt0020695,Drama
tt0020697,Drama
tt0020701,Drama
tt0020702,Crime
tt0020713,Drama
tt0020724,Musical
tt0020740,Adventure
tt0020754,Comedy
tt0020758,Comedy
tt0020763,Comedy
tt0020768,Drama
tt0020793,Crime
tt0020799,Comedy
tt0020806,Adventure
tt0020814,Drama
tt0020815,Action
tt0020821,Comedy
tt0020823,Drama
tt0020827,Romance
tt0020828,Comedy
tt0020836,Crime
tt0020838,Comedy
tt0020842,Comedy
tt0020852,Comedy
tt0020869,Comedy
tt0020875,Crime
tt0020876,Comedy
tt0020890,Comedy
tt0020891,Drama
tt0020894,Comedy
tt0020896,Drama
tt0020900,Crime
tt0020902,Comedy
tt0020919,Comedy
tt0020924,Musical
tt0020926,Comedy
tt0020929,Comedy
tt0020938,Adventure
tt0020945,Comedy
tt0020949,Musical
tt0020959,Drama
tt0020960,Drama
tt0020966,Crime
tt0020980,Crime
tt0020985,Comedy
tt0020987,Comedy
tt0021001,Drama
tt0021013,Drama
tt0021015,Comedy
tt0021016,Comedy
tt0021025,Animation
tt0021040,Drama
tt0021042,Romance
tt0021044,Drama
tt0021048,Action
tt0021053,Comedy
tt0021060,Comedy
tt0021061,Comedy
tt0021069,Comedy
tt0021070,Western
tt0021074,Drama
tt0021079,Action
tt0021087,Comedy
tt0021090,Musical
tt0021092,Action
tt0021094,Musical
tt0021100,Comedy
tt0021102,Comedy
tt0021106,Musical
tt0021110,Comedy
tt0021121,Romance
tt0021128,Mystery
tt0021132,Comedy
tt0021133,Comedy
tt0021134,Comedy
tt0021140,Action
tt0021148,Comedy
tt0021149,Adventure
tt0021152,Comedy
tt0021153,Comedy
tt0021156,Drama
tt0021165,Crime
tt0021178,Drama
tt0021189,Comedy
tt0021191,Drama
tt0021197,Drama
tt0021216,Drama
tt0021217,Comedy
tt0021223,Drama
tt0021225,Drama
tt0021228,Drama
tt0021232,Music
tt0021239,Crime
tt0021240,Drama
tt0021247,Drama
tt0021263,Comedy
tt0021268,Comedy
tt0021273,Drama
tt0021276,Musical
tt0021280,Comedy
tt0021281,Adventure
tt0021282,Comedy
tt0021283,Comedy
tt0021287,Comedy
tt0021292,Drama
tt0021294,Adventure
tt0021295,Action
tt0021297,Mystery
tt0021303,Drama
tt0021304,Drama
tt0021307,Musical
tt0021309,Animation
tt0021310,Drama
tt0021322,Comedy
tt0021324,Crime
tt0021331,Fantasy
tt0021335,Drama
tt0021345,Action
tt0021371,Comedy
tt0021374,Drama
tt0021376,Drama
tt0021377,Comedy
tt0021381,Crime
tt0021382,Drama
tt0021394,Comedy
tt0021400,Drama
tt0021401,Drama
tt0021406,Crime
tt0021408,Comedy
tt0021409,Comedy
tt0021413,Comedy
tt0021420,Drama
tt0021435,Musical
tt0021439,Musical
tt0021464,Musical
tt0021472,Drama
tt0021483,Adventure
tt0021486,Comedy
tt0021493,Drama
tt0021505,Crime
tt0021508,Comedy
tt0021531,Drama
tt0021533,Action
tt0021534,Romance
tt0021542,Drama
tt0021549,Comedy
tt0021551,Crime
tt0021568,Comedy
tt0021571,Drama
tt0021577,Comedy
tt0021580,Drama
tt0021594,Drama
tt0021595,Biography
tt0021599,Fantasy
tt0021606,Comedy
tt0021607,Crime
tt0021615,Drama
tt0021622,Drama
tt0021632,Comedy
tt0021633,Comedy
tt0021635,Drama
tt0021636,Drama
tt0021647,Comedy
tt0021649,Drama
tt0021654,Crime
tt0021657,Romance
tt0021668,Crime
tt0021673,Comedy
tt0021681,Comedy
tt0021684,Drama
tt0021697,Comedy
tt0021707,Comedy
tt0021725,Comedy
tt0021730,Drama
tt0021732,Drama
tt0021733,Mystery
tt0021735,Drama
tt0021739,Crime
tt0021743,Crime
tt0021746,Drama
tt0021749,Comedy
tt0021750,Crime
tt0021754,Crime
tt0021756,Romance
tt0021759,Comedy
tt0021761,Drama
tt0021764,Adventure
tt0021768,Comedy
tt0021770,Crime
tt0021772,Musical
tt0021778,Crime
tt0021780,Comedy
tt0021785,Crime
tt0021786,Drama
tt0021793,Comedy
tt0021798,Comedy
tt0021799,Adventure
tt0021800,Drama
tt0021814,Fantasy
tt0021815,Fantasy
tt0021818,Comedy
tt0021820,Crime
tt0021825,Drama
tt0021828,Adventure
tt0021829,Comedy
tt0021836,Adventure
tt0021845,Drama
tt0021859,Comedy
tt0021861,Romance
tt0021864,Sci-Fi
tt0021865,Crime
tt0021873,Crime
tt0021874,Drama
tt0021879,Comedy
tt0021884,Drama
tt0021885,Crime
tt0021889,Drama
tt0021890,Comedy
tt0021895,Action
tt0021900,Drama
tt0021906,Crime
tt0021910,Comedy
tt0021917,Comedy
tt0021919,Comedy
tt0021927,Drama
tt0021928,Drama
tt0021931,Comedy
tt0021932,Crime
tt0021933,Drama
tt0021952,Comedy
tt0021966,Action
tt0021969,Drama
tt0021973,Comedy
tt0021978,Drama
tt0021985,Comedy
tt0021986,Comedy
tt0021988,Drama
tt0021992,Drama
tt0022000,Comedy
tt0022001,Drama
tt0022002,Drama
tt0022017,Drama
tt0022021,Drama
tt0022026,Musical
tt0022029,Musical
tt0022034,Comedy
tt0022043,Drama
tt0022046,Drama
tt0022048,Comedy
tt0022054,Drama
tt0022056,Comedy
tt0022059,Drama
tt0022074,Comedy
tt0022080,Drama
tt0022085,Action
tt0022086,Comedy
tt0022100,Crime
tt0022103,Drama
tt0022105,Comedy
tt0022111,Crime
tt0022117,Comedy
tt0022119,Drama
tt0022120,Comedy
tt0022121,Comedy
tt0022125,Comedy
tt0022134,Drama
tt0022135,Romance
tt0022139,Action
tt0022149,Drama
tt0022150,Musical
tt0022151,Drama
tt0022153,Drama
tt0022158,Comedy
tt0022172,Crime
tt0022173,Horror
tt0022177,Drama
tt0022178,Drama
tt0022180,Comedy
tt0022183,Drama
tt0022185,Drama
tt0022191,Comedy
tt0022197,Drama
tt0022198,Comedy
tt0022208,Comedy
tt0022215,Drama
tt0022223,Comedy
tt0022235,Comedy
tt0022236,Drama
tt0022243,Western
tt0022246,Comedy
tt0022251,Comedy
tt0022254,Comedy
tt0022259,Comedy
tt0022261,Drama
tt0022264,Drama
tt0022265,Horror
tt0022268,Comedy
tt0022273,Comedy
tt0022274,Comedy
tt0022276,Drama
tt0022279,Comedy
tt0022285,Crime
tt0022286,Crime
tt0022289,Drama
tt0022290,Crime
tt0022293,Mystery
tt0022296,Drama
tt0022297,Drama
tt0022303,Comedy
tt0022308,Drama
tt0022321,Drama
tt0022326,Comedy
tt0022331,Crime
tt0022335,Crime
