id,votes,rating,avg_0-18,num_0-18,avg_18-30,num_18-30,avg_30-45,num_30-45,avg_45up,num_45up
tt0358670,461,6.6,0,0,7.1,35,6.7,266,5.9,75
tt0358676,299,7.1,0,0,7.2,23,7.1,136,6.7,71
tt0358691,275,6.5,0,0,6.5,31,6.6,125,6.7,54
tt0358717,236,6.6,0,0,5.6,10,6.7,126,6.7,60
tt0358722,133,5.5,0,0,4.7,3,5.4,32,5.9,60
tt0358914,147,6.4,0,0,6.8,37,6.1,59,4.7,3
tt0358924,114,6,0,0,7.5,5,5.9,60,5.7,35
tt0358925,389,6.7,0,0,5.3,31,7,216,6.5,66
tt0358987,243,7.1,0,0,7.7,85,7.1,92,4.7,19
tt0358992,121,4,0,0,3.6,29,4.1,56,4.4,12
tt0359013,158841,5.9,5.2,41,6,32147,5.8,77795,6,15436
tt0359024,431,4.8,0,0,4.6,16,4.7,172,5,149
tt0359045,3442,7,0,0,6.8,138,7,1323,7.2,1509
tt0359054,310,6,10,1,8,7,6,123,5.9,101
tt0359063,168,7,0,0,6.9,46,6.8,71,6.5,2
tt0359078,2301,4.9,0,0,5.1,168,4.9,1223,4.8,483
tt0359161,149,6.9,0,0,6.8,7,5.8,36,7.2,74
tt0359254,1086,6.6,0,0,6.6,54,6.6,491,6.6,374
tt0359325,119,6.8,0,0,6.6,9,6.9,59,6.6,21
tt0359342,145,6.7,0,0,6.5,8,7.2,74,4.7,32
tt0359395,137,7,0,0,6.3,7,7.1,63,6.6,38
tt0359398,509,1.9,0,0,1.8,36,1.8,239,2,131
tt0359423,12898,6.7,7.7,3,6.7,1274,6.6,5924,6.9,3120
tt0359440,118,6.2,0,0,7,13,6.5,59,5.7,15
tt0359517,6924,4.5,8,1,4.8,1559,4.2,2737,4.3,1012
tt0359564,578,3.7,0,0,3.1,32,3.6,338,4.3,64
tt0359587,538,1.4,0,0,1.1,79,1.2,314,2,97
tt0359603,188,7.1,0,0,8,37,7.1,102,4.6,22
tt0359614,179,6.1,0,0,6.8,19,6.1,85,5.2,18
tt0359658,147,4.8,0,0,5.5,4,5.4,47,4.4,33
tt0359692,4526,7.5,0,0,7.5,415,7.6,2492,7.4,804
tt0359715,3665,5.7,7.2,4,5.9,998,5.6,1664,5.2,271
tt0359750,596,7.6,0,0,7.9,196,7.6,222,3.4,24
tt0359774,144,4.8,0,0,5.1,31,5,39,4.8,38
tt0359784,629,7,0,0,7.2,83,7,316,6.5,88
tt0359836,220,5.7,0,0,5.9,46,5.5,72,5.7,61
tt0359841,176,6.2,0,0,5.3,7,6.5,83,5.8,44
tt0359874,133,7.1,0,0,7.5,38,7.4,55,2.7,14
tt0359942,107,6.5,0,0,6.2,5,6.9,56,5.7,16
tt0359950,279940,7.3,7.4,133,7.5,80331,7.3,110060,7.1,22942
tt0359984,1386,4.3,0,0,5.3,165,4.2,643,4.1,370
tt0360009,28491,6.5,0,0,6.3,1191,6.5,14530,6.5,6570
tt0360016,2187,5.7,0,0,5.6,208,5.7,1193,5.5,450
tt0360025,423,5.8,0,0,5.6,17,5.8,203,5.6,107
tt0360032,1714,6.3,0,0,6.7,140,6.2,678,6.3,566
tt0360118,131,6,0,0,6.4,37,5.6,54,4.7,15
tt0360130,8091,6.6,9,1,6.7,646,6.6,3869,6.4,1873
tt0360139,34804,6.1,7.5,7,6.3,11524,5.9,13329,5.9,2749
tt0360201,57280,6.3,5.5,6,6.4,11610,6.3,27900,6.3,7120
tt0360232,421,5.2,0,0,6.5,48,4.9,191,5.1,111
tt0360323,5938,6.3,0,0,6.6,395,6.4,3243,6.3,1357
tt0360412,127,7.5,0,0,10,12,8.3,75,4.5,29
tt0360486,285919,7,7,88,7.1,60375,6.9,138407,6.8,26219
tt0360556,15320,4.9,4.4,29,5,2765,4.8,5746,4.9,2304
tt0360674,1455,7,0,0,7,61,6.9,700,7,382
tt0360717,373254,7.2,7.4,236,7.3,91043,7.1,161942,7.1,38950
tt0360773,152,4.5,0,0,10,1,4,4,7.3,3
tt0360779,446,6.4,0,0,6.9,66,6.4,197,6.2,105
tt0360798,270,6.6,0,0,5.8,12,6.7,110,6.4,93
tt0360839,214,6.8,0,0,7.1,28,6.8,94,6.6,62
tt0360845,2696,6.9,0,0,7.2,320,6.9,1323,6.6,519
tt0360890,102,6.8,0,0,8.3,3,6,44,7,38
tt0360940,134,5.3,5,1,6.7,15,5.2,70,5.4,24
tt0360946,442,6.8,0,0,6.7,44,6.8,200,6.7,140
tt0360960,1034,7.7,0,0,8.1,232,7.7,408,6.8,189
tt0361006,293,6.5,0,0,6.1,19,6.6,180,5.9,51
tt0361037,1963,7.7,10,2,8,672,7.4,605,3.2,35
tt0361089,19628,5.5,4.4,34,5.4,5325,5.5,7419,5.8,2393
tt0361127,30785,7.2,8.3,3,7.2,3276,7.2,15964,7.2,5547
tt0361309,8933,6.3,4,1,6.4,564,6.3,4405,6.2,2045
tt0361322,266,6.6,0,0,8.7,6,7.1,95,6.3,98
tt0361399,1534,4.8,0,0,5,132,4.8,761,4.7,391
tt0361411,19229,6.1,4.5,2,6.2,3595,5.9,8391,6.4,3379
tt0361436,119,5.8,0,0,6.4,20,5.7,63,5.7,15
tt0361447,731,6.2,0,0,6.8,226,5.5,277,6,101
tt0361467,26255,4.6,7.2,7,4.8,9418,4.3,9357,4.7,2001
tt0361474,522,6.2,0,0,6.4,19,6.1,238,6.3,159
tt0361498,304,3.6,0,0,4.2,26,3.3,135,3.9,64
tt0361500,2744,4.3,3,3,4.1,467,4.4,1356,4.6,530
tt0361505,251,6.7,0,0,6.9,43,6.5,117,6.8,38
tt0361620,20171,5,6.4,9,5.3,5249,4.7,8293,5.2,2412
tt0361625,421,7.2,0,0,8,18,7.4,274,4,65
tt0361634,135,6.5,0,0,6.1,15,6.5,72,6.3,26
tt0361661,360,6.4,7,1,7,79,6.3,139,5.9,47
tt0361668,10511,7,5.6,5,7.2,1344,7,5644,6.5,1434
tt0361670,2182,7.2,0,0,7.3,260,7.3,1000,7.1,563
tt0361679,261,3.9,0,0,3.6,15,3.8,94,4.2,106
tt0361693,8732,6.3,0,0,6.2,526,6.3,4332,6.4,2117
tt0361696,25820,5.9,6.4,10,6.1,10958,5.6,8130,5.3,1440
tt0361715,7420,7.2,8.3,3,7.3,1385,7.2,2950,7.1,1595
tt0361724,217,3.8,0,0,1.9,15,4.2,115,3.6,59
tt0361748,1162209,8.3,8.8,1053,8.5,324920,8.2,432473,7.8,83749
tt0361805,1007,5.6,0,0,5.6,31,5.7,482,5.8,304
tt0361818,1992,7.4,6,3,7.8,815,7.1,613,3.4,42
tt0361841,16784,5.3,10,1,5.4,3026,5.2,7817,5.4,2723
tt0361858,121,5.9,0,0,8.3,3,6.2,57,6,42
tt0361862,336105,7.7,8,109,7.8,90376,7.7,153527,7.5,23875
tt0361903,284,7.7,0,0,8.8,86,7.7,100,5.4,44
tt0361925,11801,5.2,3,1,5.1,1098,5.1,5201,5.5,2895
tt0361953,220,5.1,0,0,5.5,45,5,87,4.7,44
tt0362004,11696,6.7,0,0,6.9,1070,6.7,6493,6.6,1997
tt0362039,805,6.8,0,0,6.9,174,6.7,399,7.1,91
tt0362048,579,6.1,0,0,6.1,75,6,222,6.4,160
tt0362080,142,6.7,0,0,7.8,9,6.8,87,6.1,31
tt0362084,1321,5.4,0,0,4.9,48,5.5,687,5.3,331
tt0362107,987,4,0,0,4.6,250,3.6,397,3.9,119
tt0362120,108560,5,4.8,78,5.2,35339,4.9,45577,5,6401
tt0362129,2284,5.8,0,0,5.4,83,5.9,1073,5.7,606
tt0362138,100,4.9,0,0,6.5,17,5,39,6.8,13
tt0362165,49960,2.2,2.1,72,2.3,16034,2,18109,2.3,3610
tt0362174,461,6.3,0,0,6.5,29,6.4,146,6.1,186
tt0362204,117,4.4,0,0,5.4,9,4.2,74,5.1,12
tt0362225,47357,7.5,7.3,3,7.5,7038,7.5,23600,7.6,8572
tt0362227,374378,7.3,7.7,212,7.6,96298,7.3,163261,7,30637
tt0362246,992,6.3,0,0,6.2,67,6.4,484,6.1,267
tt0362265,403,5.4,0,0,4.9,17,5.2,140,5.6,143
tt0362269,46183,7.1,8.5,2,7.2,5196,7,24251,7,8557
tt0362270,169067,7.3,7.6,66,7.5,31548,7.3,82767,6.7,18240
tt0362276,170,4.8,0,0,1.5,2,3.6,74,5.6,62
tt0362329,282,6.7,4,1,7.2,24,7.1,129,5.1,60
tt0362387,3311,6.9,0,0,7,293,6.9,1922,6.8,487
tt0362417,2022,6.8,7,1,7,99,6.8,1182,6.8,299
tt0362427,217,6.4,0,0,5.8,4,6.6,74,6.4,94
tt0362433,112,6.6,0,0,5.8,5,6.4,45,7.1,37
tt0362454,658,6.8,0,0,7.6,18,6.8,225,6.6,268
tt0362478,86310,5.5,5.8,12,5.4,16737,5.6,45640,5.6,11255
tt0362496,648,7.2,0,0,7.1,56,7.1,218,7.4,265
tt0362506,1500,6.6,0,0,6.6,38,6.4,485,6.7,677
tt0362511,7447,4.6,5,1,5.1,1077,4.6,4133,4.2,905
tt0362518,121,6.9,0,0,9.3,3,7,50,6.4,53
tt0362526,9712,6.4,0,0,6.5,685,6.3,4935,6.5,2271
tt0362538,532,5.5,0,0,5.5,19,5.3,193,5.7,216
tt0362544,302,2.1,0,0,1,33,2.1,159,2.4,75
tt0362548,1018,7.1,0,0,7.3,349,7,400,3.6,26
tt0362582,245,6.3,0,0,6.7,11,6.2,121,6.5,71
tt0362586,444,4.7,0,0,4.2,19,4.6,199,5.3,137
tt0362590,9189,6.2,0,0,6.2,698,6.2,4880,6.2,1911
tt0362696,2403,7.6,0,0,7.5,458,7.7,1387,5.6,90
tt0362718,270,6.5,0,0,6.5,11,6.6,106,6.3,116
tt0362771,3650,6,6,1,5.9,1310,6.1,1547,5.5,88
tt0362789,133,6.1,0,0,6.2,5,6.2,57,5.9,49
tt0362804,523,6.2,0,0,6.2,27,6.1,277,6,131
tt0362820,355,5.1,0,0,7.4,38,4.8,135,4.7,113
tt0362843,111,1.6,0,0,2.9,5,1.5,49,1.9,31
tt0362873,124,4.8,0,0,6.5,2,5.5,71,3.4,35
tt0362902,338,5.4,0,0,5.7,102,5.3,160,4.8,19
tt0362942,1854,3.2,6,1,2.9,125,3,775,3.4,582
tt0362969,200,5.5,0,0,6.3,11,5.7,83,4.9,51
tt0362995,141,6.6,0,0,8.7,3,7.4,62,5.2,62
tt0363029,795,6.1,0,0,6.8,27,6.1,275,5.9,287
tt0363048,216,3.5,0,0,3.1,10,3.2,74,3.6,95
tt0363056,308,7.2,0,0,8.4,27,7.9,149,5.1,69
tt0363060,1544,7.5,0,0,7.6,130,7.5,755,7.3,447
tt0363065,234,6.2,0,0,0,0,6.1,87,6.2,89
tt0363095,2748,6.4,0,0,6.7,175,6.4,1379,6.3,694
tt0363143,3177,4.7,0,0,5.1,159,4.7,1431,4.8,953
tt0363144,121,7,0,0,6.5,2,7,56,7.1,41
tt0363163,312139,8.2,8.4,152,8.2,68360,8.2,140275,8.3,33212
tt0363211,290,6.6,0,0,5.6,11,6.7,139,6.3,68
tt0363226,45344,7.5,6.6,5,7.5,4077,7.6,25970,7.4,6489
tt0363235,2417,6.8,0,0,6.7,210,6.9,1275,6.6,462
tt0363240,726,5.4,0,0,6.2,86,5.5,376,4.8,158
tt0363249,2281,6.6,0,0,6.8,221,6.6,1075,6.3,550
tt0363276,6010,5.5,0,0,5.6,977,5.5,3065,5.4,953
tt0363277,159,5.2,0,0,5.1,14,5.1,82,5.4,33
tt0363282,20658,4.9,5.1,9,5.3,8095,4.3,6767,4.1,1222
tt0363290,1120,6.2,0,0,6.5,89,6,506,6.3,280
tt0363292,2407,6.3,0,0,5.7,202,6.3,1427,6.6,341
tt0363303,1267,6.8,0,0,7.1,118,6.8,496,6.8,372
tt0363409,2625,5.7,7,1,5.9,777,5.3,832,4.9,72
tt0363410,592,5.8,0,0,6,101,5.7,362,5.9,38
tt0363472,2187,4.3,5.5,2,4.5,585,3.7,655,3.8,89
tt0363473,14131,6.7,4.5,2,6.9,1348,6.6,5561,6.7,4348
tt0363475,465,6.1,0,0,5.9,27,5.9,178,6.2,154
tt0363504,1385,5.9,0,0,5.9,59,5.9,580,6.1,502
tt0363525,137,4.3,0,0,4.2,15,4.6,64,3.7,18
tt0363532,4593,7,0,0,7.7,246,6.7,1639,7.1,1772
tt0363535,587,6.5,0,0,6.3,50,6,139,4.3,18
tt0363547,223900,7.3,7.2,57,7.2,47136,7.3,109658,7.3,21434
tt0363565,123,1.5,0,0,2,16,1.5,53,1.5,33
tt0363567,1129,3.8,0,0,1.9,12,5.3,18,4.7,8
tt0363579,2060,6.7,0,0,6.8,170,6.7,856,6.7,676
tt0363589,81747,7.2,7.3,31,7.3,15858,7.1,41307,7,8336
tt0363623,135,4.8,5,1,6,6,5,34,4.7,55
tt0363648,342,5.7,0,0,5.6,34,5.6,182,4.7,25
tt0363666,326,7,0,0,7.1,44,7.1,166,5.3,30
tt0363721,335,6.2,0,0,6.4,53,6.1,195,6,41
tt0363741,379,5.7,0,0,6.1,139,5.3,126,3.9,7
tt0363768,1231,6.5,0,0,6.7,73,6.6,573,6.3,361
tt0363771,346171,6.9,7,386,6.9,101002,6.7,132528,7,30739
tt0363778,135,3.4,0,0,4.9,19,3,63,2.8,38
tt0363780,13486,6.9,0,0,7.1,2173,6.9,6687,6.8,3249
tt0363826,196,5.9,0,0,5.5,2,5.9,52,5.8,88
tt0363833,504,3.3,0,0,3.4,119,3.1,277,4.5,36
tt0363852,2367,4.8,0,0,5,661,4.7,1200,4.3,105
tt0363879,177,5.9,0,0,5.9,10,5.6,89,6.3,38
tt0363913,501,5.9,0,0,6.7,3,5.5,110,6.1,276
tt0363970,136,6.3,0,0,5.1,7,6.4,51,6.1,52
tt0363988,172921,6.6,7,64,6.8,39125,6.5,82254,6.3,15859
tt0364045,76332,6.2,6.2,4,6.5,11847,6.2,39240,6.2,10051
tt0364049,107,4.4,0,0,4.1,15,4.7,45,3.8,20
tt0364058,426,6.8,0,0,6.6,60,6.9,233,6.7,42
tt0364084,170,6.4,0,0,6,21,6.4,68,6.8,47
tt0364093,1843,6.6,0,0,7.2,144,6.7,782,6.4,560
tt0364109,251,6,0,0,6.1,11,5.4,99,6.5,101
tt0364120,951,6.4,0,0,6.6,52,6.4,359,6.4,351
tt0364193,331,6.9,0,0,6.7,26,7.1,137,6.7,100
tt0364236,690,7.4,10,1,7.9,250,7.2,285,2.8,29
tt0364262,545,5.6,0,0,6.4,78,5.6,304,5,59
tt0364270,280,7,0,0,8.8,4,7,108,7.1,115
tt0364301,950,7.1,0,0,8.4,44,6.9,339,7.2,391
tt0364303,1241,6.9,5,1,7.4,244,6.8,654,6.4,128
tt0364310,457,5.3,0,0,5,70,5.4,287,6.3,28
tt0364343,29861,6.2,7,4,6.3,2692,6.1,15649,6.1,5841
tt0364361,297,6.9,0,0,6.8,46,7,198,2.9,11
tt0364365,296,6.5,0,0,6,49,6.7,187,6.6,15
tt0364376,3269,3.4,3.9,6,3.2,549,3.4,1682,3.6,411
tt0364385,38171,6.7,5.7,11,6.6,8153,6.7,18448,6.8,4222
tt0364435,380,5.8,0,0,6.1,42,5.6,159,5.9,119
tt0364447,1149,6.1,0,0,6.2,113,6.1,615,5.9,165
tt0364456,113,7.1,0,0,7.7,30,7.9,45,1.4,12
tt0364457,1574,4.7,0,0,4.4,74,4.7,681,4.8,511
tt0364517,64486,7.6,7.3,15,7.7,19151,7.6,31109,7,3293
tt0364526,397,7.1,1,1,7.4,64,6.9,167,7.1,78
tt0364530,134,5.4,0,0,6.3,42,4.7,69,5,3
tt0364537,665,7.5,0,0,7.4,137,7.8,383,4,43
tt0364556,1514,7.1,0,0,7.3,289,7.2,659,6.4,291
tt0364569,472479,8.4,8.7,251,8.5,120193,8.4,206105,7.9,31620
tt0364571,511,6.1,0,0,6.6,224,5.3,164,5.9,6
tt0364599,498,4.1,0,0,4.5,90,4.1,209,3.7,98
tt0364604,779,4.2,0,0,3.9,210,4.3,394,4.6,26
tt0364616,997,3.4,0,0,2.8,80,3.4,434,3.6,298
tt0364621,1980,4.7,8.5,2,4.9,681,4.5,826,4.2,53
tt0364647,3758,8.2,9.5,2,8.5,1121,8.1,1418,5.5,95
tt0364656,456,6.1,0,0,6,7,6.1,154,6.1,187
tt0364698,115,6.7,0,0,7.2,34,6.6,61,3,3
tt0364725,217571,6.7,6.7,82,6.8,53578,6.6,95057,6.6,18800
tt0364726,202,2.5,0,0,2.7,20,2.2,112,3,44
tt0364733,215,5.6,0,0,7.3,15,6.2,119,1.3,30
tt0364745,1230,5.8,0,0,6,111,5.9,659,5.3,262
tt0364751,42460,5.9,6,10,6.1,9968,5.8,19832,5.6,4396
tt0364759,168,6,0,0,5.6,8,6.3,89,5.1,34
tt0364882,323,6.4,0,0,6.3,56,6.4,143,6.2,57
tt0364914,212,4.5,0,0,2.7,11,4.7,70,4.7,85
tt0364955,16186,6.3,9,1,6.4,1671,6.2,9013,6.2,2647
tt0364961,24746,7,0,0,7.1,1915,7,13202,6.9,5024
tt0364970,90797,5.6,6.4,14,5.8,18554,5.5,47345,5.5,10467
tt0364977,603,5.1,0,0,5,40,5.1,290,5.2,145
tt0364986,7449,2.3,3.4,11,2.7,2031,1.8,3341,1.7,640
tt0365013,117,5.6,0,0,3.5,6,5.9,51,5.9,30
tt0365020,1081,6.5,0,0,6.9,39,6.5,426,6.3,351
tt0365089,4421,7.4,8,2,7.6,1323,7.3,1887,7,378
tt0365100,173,5,0,0,5.3,17,4.9,83,5,53
tt0365125,11781,5.1,6,2,5,1039,5,6070,5.2,2457
tt0365183,1002,6.7,0,0,7.1,60,6.5,373,6.8,351
tt0365190,2480,6.7,0,0,6.5,77,6.6,931,6.8,911
tt0365194,315,3.5,0,0,4.2,12,3.6,166,3.4,69
tt0365200,443,2.7,0,0,2.6,13,2.2,109,3,283
tt0365262,584,4,0,0,3.6,32,4,231,4.1,175
tt0365265,9581,5.9,5,3,6,1312,5.8,4671,6,1781
tt0365285,783,7.1,10,1,8,135,7.3,346,6.4,179
tt0365289,1720,6.3,0,0,6.6,86,6.3,792,6.3,501
tt0365296,802,6.8,7,1,7.1,101,6.8,413,6.6,141
tt0365376,51953,7.2,6.9,17,7.3,11047,7.2,26492,7,4966
tt0365398,150,6.9,0,0,7.6,18,6.9,67,6.7,36
tt0365402,388,7,0,0,6.9,28,7,235,6.8,50
tt0365407,200,5.1,0,0,5.7,13,5.2,67,5,80
tt0365410,264,5.9,0,0,6.8,7,5.5,80,6.2,109
tt0365443,178,3.5,0,0,3,14,3.3,64,3.8,57
tt0365478,4971,5.6,6,2,5.7,376,5.6,2821,5.3,878
tt0365479,449,6.9,0,0,7.5,38,7,209,6.5,124
tt0365480,1099,4.6,0,0,4.9,142,4.7,508,4.2,280
tt0365484,493,5.2,0,0,4.7,47,5.2,238,5.3,87
tt0365485,42877,6.7,7,1,6.7,3624,6.8,23501,6.7,8180
tt0365513,4279,5.8,3,1,5.8,440,5.8,2236,5.6,835
tt0365514,1936,6.4,6,1,6.8,354,6.5,1023,5.5,207
tt0365545,6732,6.4,5.8,19,6.5,1852,6.2,1930,6.2,554
tt0365548,163,6.3,0,0,7,32,6.2,73,5.5,22
tt0365570,197,7,0,0,6.8,39,7.8,109,4.1,37
tt0365617,131,4.7,0,0,6.5,7,5.4,62,3.1,39
tt0365653,1703,3.3,3.8,4,2.9,261,3.2,722,3.5,432
tt0365659,760,6.7,0,0,6.6,121,6.8,326,6.5,155
tt0365674,210,4.6,0,0,4.1,19,4.6,95,4.7,55
tt0365675,11201,6.4,9,2,6.7,1801,6.3,4949,6.3,2633
tt0365686,85397,6.4,7.1,9,6.8,16546,6.4,45994,5.9,8239
tt0365714,121,6.9,0,0,6.2,19,8.6,72,2.1,17
tt0365737,121794,6.9,6.3,20,6.8,12660,6.9,65648,6.9,21017
tt0365748,481173,7.9,8.3,375,7.9,125315,7.9,206382,7.8,40301
tt0365763,2481,6.9,0,0,6.9,248,6.9,1252,6.6,464
tt0365770,489,2.9,0,0,2.9,99,2.5,187,3.2,106
tt0365808,323,4.5,0,0,4.2,43,4.8,160,3.5,54
tt0365810,1825,6.6,0,0,6.4,290,6.7,1017,6.1,205
tt0365830,97937,6.8,7.3,27,7,27844,6.7,46135,6.3,6472
tt0365847,13606,6.1,6.8,4,6.3,3183,6,6659,6,1426
tt0365852,692,2.9,10,1,2.7,109,2.8,279,2.9,171
tt0365880,470,3.4,0,0,3.8,82,3.3,237,2.9,75
tt0365885,20642,6.8,7,1,6.7,1367,6.8,9430,6.9,5618
tt0365907,106991,6.5,7,24,6.6,23563,6.4,45786,6.6,13318
tt0365914,595,6.4,0,0,6.4,33,6.5,263,6.6,190
tt0365918,283,4.4,0,0,3.6,16,4.5,136,4.6,90
tt0365929,36079,5.5,7.2,4,5.6,4865,5.4,19425,5.6,6740
tt0365938,1283,6.1,0,0,6,50,6.1,473,6,475
tt0365957,25317,3.8,0,0,4.7,4503,3.5,13959,3,1860
tt0365960,3860,7.2,7,4,7.4,980,7.2,1694,6.6,410
tt0365967,253,6.6,0,0,7.1,26,6.8,125,5.7,56
tt0366137,2785,7,0,0,7.1,172,6.9,1331,6.9,807
tt0366174,26977,4.6,4.2,10,4.9,6432,4.4,11815,4.6,3170
tt0366180,1112,5.9,10,1,6.1,371,5.4,416,5.7,22
tt0366276,446,5.7,0,0,5.8,73,5.7,233,6.1,56
tt0366287,2528,6.8,0,0,6.7,276,6.8,1055,6.9,657
tt0366291,172,3.3,0,0,3.9,5,3.1,71,3.2,51
tt0366292,16005,6.2,6.4,7,6.2,2986,6.2,8257,6.1,1987
tt0366304,1207,6.9,7,1,7.4,251,6.7,511,6.4,150
tt0366347,157,4.4,6,1,5,11,4.4,57,4.5,44
tt0366416,1007,7,0,0,7,94,7.1,455,6.8,239
tt0366442,847,7.3,0,0,7.4,274,7.4,290,6.6,139
tt0366444,763,6.5,0,0,7,52,6.3,326,6.5,249
tt0366450,4716,5.5,4.9,7,5.4,1424,5.5,1419,5.8,903
tt0366505,333,8.3,0,0,8.5,95,8.6,144,2.8,22
tt0366517,225,3.9,0,0,4.9,15,3.6,90,3.7,72
tt0366518,1489,5.6,0,0,6.1,117,5.5,671,5.7,415
tt0366526,3344,6.6,6.5,7,6.6,706,6.5,1173,6.6,598
tt0366527,1629,6.4,0,0,6.1,140,6.4,786,6.4,410
tt0366532,4962,7.4,0,0,7.5,444,7.5,2032,7.4,1492
tt0366544,1031,6,0,0,6,168,6,449,5.9,207
tt0366548,160681,6.4,6.4,234,6.5,47333,6.4,64031,6.5,14462
tt0366551,174326,7.1,7.5,43,7.2,47003,7,83623,6.8,12201
tt0366555,1645,5.5,0,0,5.5,70,5.5,794,5.5,459
tt0366581,620,5.8,6,1,5.8,223,5.7,207,5,24
tt0366596,1749,4.6,0,0,4.8,135,4.4,968,5.1,289
tt0366598,793,5.6,0,0,5.6,61,5.6,268,5.7,300
tt0366616,159,7,0,0,6.9,17,7.3,78,6.2,32
tt0366621,1667,7.5,0,0,7.7,525,7.3,665,6.4,118
tt0366623,745,7.9,9,1,7.9,223,8.1,291,5.5,54
tt0366627,104791,7.1,7.1,16,7.3,18378,7.1,57374,6.9,11242
tt0366630,326,2.9,0,0,3.4,64,2.6,187,3.5,23
tt0366635,1064,6.7,0,0,7,118,6.7,623,6.3,108
tt0366655,363,7,9,1,7,30,7,236,6.8,37
tt0366664,100,5.5,0,0,6.2,6,5.3,48,5.8,26
tt0366668,212,7.4,0,0,7.4,11,7.8,86,6.4,73
tt0366701,1217,6.2,0,0,6.3,77,6.1,638,6.3,285
tt0366711,358,2.5,0,0,2.2,21,2.2,192,2.7,97
tt0366720,447,5.2,0,0,4.9,49,5.1,246,5.2,58
tt0366721,3941,7.9,0,0,8.3,672,7.9,1835,7.4,665
tt0366726,862,5.3,0,0,5.2,71,5.3,418,5.1,221
tt0366750,262,5.9,5,1,5.1,21,5.9,112,5.9,63
tt0366762,531,3.6,0,0,3.2,54,3.7,295,3.7,116
tt0366777,23865,6.9,5.4,9,6.7,3284,6.9,11478,6.9,4434
tt0366780,21872,6.8,7.5,4,7,2695,6.9,12225,6.6,3296
tt0366804,122,4.6,3,1,4.2,50,4.9,18,5.3,23
tt0366808,121,6.4,0,0,6,4,6.3,53,6.3,38
tt0366839,253,7.1,0,0,7.6,10,7.4,94,6.6,96
tt0366840,7733,8,6.2,5,8.2,3137,7.7,1605,4.8,92
tt0366854,359,6.2,0,0,6.1,13,6.3,172,5.9,99
tt0366860,638,4.3,0,0,4.8,21,3.9,225,4.6,263
tt0366880,243,2.1,0,0,2.1,58,1.9,105,3.6,21
tt0366886,188,7.1,0,0,8.2,39,6.8,96,3.7,13
tt0366894,622,4.1,0,0,3.7,29,3.8,280,4.4,195
tt0366900,689,6.1,0,0,6.5,35,6.1,277,6.1,236
tt0366905,3766,7,7.7,11,6.9,859,7,1446,7.1,677
tt0366915,200,6.9,0,0,6.9,11,6.8,81,6.4,61
tt0366917,169,5.9,0,0,5.5,11,5.6,73,5.9,44
tt0366920,2342,5.1,0,0,4.9,413,5.2,1052,5,395
tt0366943,6868,7.4,0,0,7.5,662,7.5,3838,6.9,1121
tt0366985,1022,2.6,6,2,2.8,292,2.5,465,3.7,43
tt0366993,130,6.1,0,0,8.2,10,8.4,65,1.8,23
tt0366996,5580,7.2,0,0,7.7,471,7.3,2467,6.6,1515
tt0367000,4215,5,4,1,4.9,465,4.9,2060,5.1,999
tt0367027,30772,6.4,7.2,5,6.4,3978,6.4,16252,6.5,5367
tt0367046,251,5.1,0,0,5.8,10,5.1,136,5,67
tt0367082,6301,6.9,4.5,2,6.6,1033,6.9,2906,7.3,1294
tt0367085,20712,4.5,6.2,6,4.9,4464,4.3,10067,4.1,2008
tt0367087,220,6.3,0,0,5.8,18,6.3,101,6.5,42
tt0367088,1010,3.9,10,1,4.1,251,3.7,353,4.2,189
tt0367089,70783,7.3,7.8,18,7.4,13323,7.3,35870,7.1,9027
tt0367097,761,6.6,0,0,6.5,43,6.4,237,6.6,320
tt0367098,790,6.3,0,0,6.3,32,6.3,299,6.3,305
tt0367104,526,6.5,0,0,6.7,84,6.5,271,6.4,60
tt0367110,76841,8.2,6.5,55,8.5,26566,8,26009,6.5,2903
tt0367122,511,2.5,0,0,2.2,43,2.2,236,3,136
tt0367136,415,2,0,0,2.5,55,1.8,208,2.2,80
tt0367151,518,5.8,6,1,6.1,67,5.7,261,5.7,97
tt0367153,7511,5.3,4,1,5.2,785,5.2,3906,5.5,1456
tt0367164,776,2.7,1,1,2.9,74,2.5,377,3.2,179
tt0367174,1645,6.8,0,0,7,220,6.7,887,6.9,205
tt0367181,196,4.4,0,0,5.7,7,4.2,104,4.5,56
tt0367188,10283,7.4,4,1,7.9,2151,7.4,4817,6.7,1513
tt0367193,450,5.2,0,0,6,9,5.2,202,5.3,138
tt0367195,591,7,0,0,7.5,63,6.9,282,6.7,125
tt0367203,414,6.6,0,0,7.3,20,6.6,173,6.5,152
tt0367204,712,5.6,0,0,5.3,60,5.7,398,5.4,84
tt0367214,121,6.7,0,0,6.4,8,7,66,4.2,15
tt0367232,2157,5.5,0,0,5.6,203,5.6,1191,5.3,407
tt0367257,182,6.1,0,0,6.3,21,6.4,95,5.7,28
tt0367478,8473,5.7,0,0,6,867,5.7,4852,5.4,1218
tt0367479,42872,6.3,5.8,4,6.4,5556,6.2,22368,6.3,6697
tt0367480,104,5.1,0,0,5.7,9,5,63,5.1,21
tt0367495,13648,8.8,8.2,14,9,4174,8.6,4412,5.9,356
tt0367525,341,6.4,8,1,6.5,109,6.4,150,6,11
tt0367567,336,6.3,0,0,5.7,34,6.5,150,6.1,111
