id,director
tt0021371,Mervyn LeRoy
tt0021374,George Archainbaud
tt0021376,Louis Wolheim
tt0021377,Paul L. Stein
tt0021381,John G. Adolfi
tt0021382,Sam Wood
tt0021394,Lloyd Bacon
tt0021400,Frank Lloyd
tt0021401,Frank Borzage
tt0021406,Yasujirô Ozu
tt0021408,Benjamin Stoloff
tt0021409,René Clair
tt0021413,John Francis Dillon
tt0021420,John Cromwell
tt0021435,William A. Seiter
tt0021439,Alfred E. Green
tt0021464,Jack Conway
tt0021472,Roy Del Ruth
tt0021483,John Cromwell
tt0021486,Mervyn LeRoy
tt0021493,William A. Seiter
tt0021505,Jack Conway
tt0021508,John Ford
tt0021531,Edgar Selwyn
tt0021533,Fred Niblo
tt0021534,Sam Wood
tt0021542,Georg Wilhelm Pabst
tt0021549,Thornton Freeland
tt0021551,Edward F. Cline
tt0021568,Monta Bell
tt0021571,Aleksandr Dovzhenko
tt0021577,Luis Buñuel
tt0021580,Marion Gering
tt0021594,Ardeshir Irani
tt0021595,John G. Adolfi
tt0021599,Bud Pollard
tt0021606,Sam Taylor
tt0021607,Josef von Sternberg
tt0021615,Wesley Ruggles
tt0021622,John Ford
tt0021632,Lowell Sherman
tt0021633,Robert Z. Leonard
tt0021635,Frank Borzage
tt0021636,Hobart Henley
tt0021647,Roy Del Ruth
tt0021649,Melville W. Brown
tt0021654,Phil Jutzi
tt0021657,William A. Seiter
tt0021668,Hamilton MacFadden
tt0021673,Roy Del Ruth
tt0021681,Hanns Schwarz
tt0021684,Paul L. Stein
tt0021697,Mervyn LeRoy
tt0021707,James W. Horne
tt0021725,William A. Seiter
tt0021730,King Vidor
tt0021732,Allan Dwan
tt0021733,Hamilton MacFadden
tt0021735,George Abbott
tt0021739,Jean Renoir
tt0021743,Stuart Paton
tt0021746,Wesley Ruggles
tt0021749,Charles Chaplin
tt0021750,Rouben Mamoulian
tt0021754,Anatole Litvak
tt0021756,Paul L. Stein
tt0021759,David Butler
tt0021761,Paul Sloane
tt0021764,Roland West
tt0021768,Edward F. Cline
tt0021770,Howard Hawks
tt0021772,W.S. Van Dyke
tt0021778,Harry Beaumont
tt0021780,Jack Conway
tt0021785,Lloyd Corrigan
tt0021786,Jacques Feyder
tt0021793,David Butler
tt0021798,Robert Milton
tt0021799,Frank Capra
tt0021800,Josef von Sternberg
tt0021814,Tod Browning
tt0021815,George Melford
tt0021818,Georg Wilhelm Pabst
tt0021820,George B. Seitz
tt0021825,Jack Conway
tt0021828,George Melford
tt0021829,Mervyn LeRoy
tt0021836,Gerhard Lamprecht
tt0021845,Hobart Henley
tt0021859,Lloyd Bacon
tt0021861,Otto Brower
tt0021864,Abel Gance
tt0021865,John Francis Dillon
tt0021873,Mervyn LeRoy
tt0021874,Robert Z. Leonard
tt0021879,Charles Reisner
tt0021884,James Whale
tt0021885,Clarence Brown
tt0021889,Victor Schertzinger
tt0021890,Lewis Milestone
tt0021895,B. Reeves Eason
tt0021900,Richard Boleslawski
tt0021906,Mervyn LeRoy
tt0021910,George Cukor
tt0021917,Michael Curtiz
tt0021919,Alfred E. Green
tt0021927,Harry Beaumont
tt0021928,Charles Brabin
tt0021931,Sidney Franklin
tt0021932,Rowland V. Lee
tt0021933,W.S. Van Dyke
tt0021952,William Dieterle
tt0021966,Irving Cummings
tt0021969,Dorothy Arzner
tt0021973,Clarence G. Badger
tt0021978,William Wyler
tt0021985,Steve Sekely
tt0021986,William C. McGann
tt0021988,Marion Gering
tt0021992,Archie Mayo
tt0022000,Leo McCarey
tt0022001,Clarence Brown
tt0022002,Tod Browning
tt0022017,Georg Wilhelm Pabst
tt0022021,Lloyd Bacon
tt0022026,Sam Taylor
tt0022029,William A. Seiter
tt0022034,Erik Charell
tt0022043,Lothar Mendes
tt0022046,George Archainbaud
tt0022048,Yasujirô Ozu
tt0022054,William Dieterle
tt0022056,Gregory La Cava
tt0022059,Harry Beaumont
tt0022074,Ernst Lubitsch
tt0022080,Mario Peixoto
tt0022085,Mervyn LeRoy
tt0022086,Russell Mack
tt0022100,Fritz Lang
tt0022103,Michael Curtiz
tt0022105,Heinosuke Gosho
tt0022111,Roy Del Ruth
tt0022117,Sam Wood
tt0022119,Richard Wallace
tt0022120,Lloyd Bacon
tt0022121,Robert Siodmak
tt0022125,Alexander Korda
tt0022134,George B. Seitz
tt0022135,Edgar Selwyn
tt0022139,William A. Wellman
tt0022149,John Francis Dillon
tt0022150,René Clair
tt0022151,John G. Adolfi
tt0022153,Frank Capra
tt0022158,Norman Z. McLeod
tt0022172,Frank R. Strayer
tt0022173,Edward Sloman
tt0022177,Roy Del Ruth
tt0022178,George Abbott
tt0022180,Albert S. Rogell
tt0022183,Leontine Sagan
tt0022185,Erich Engel
tt0022191,Edward F. Cline
tt0022197,W.S. Van Dyke
tt0022198,Sam Wood
tt0022208,William A. Wellman
tt0022215,Grigoriy Kozintsev
tt0022223,Jean Renoir
tt0022235,Georg Wilhelm Pabst
tt0022236,William A. Wellman
tt0022243,Howard Higgin
tt0022246,A. Edward Sutherland
tt0022251,James Parrott
tt0022254,Edward Sedgwick
tt0022259,William A. Seiter
tt0022261,William Beaudine
tt0022264,John S. Robertson
tt0022265,Alan James
tt0022268,Frank Capra
tt0022273,Charles Reisner
tt0022274,James W. Horne
tt0022276,Clarence Brown
tt0022279,Sidney Franklin
tt0022285,J. Walter Ruben
tt0022286,William A. Wellman
tt0022289,Nikolai Ekk
tt0022290,Rowland Brown
tt0022293,D. Ross Lederman
tt0022296,Edward H. Griffith
tt0022297,John Francis Dillon
tt0022303,Charles Reisner
tt0022308,William Dieterle
tt0022321,Alfred E. Green
tt0022326,Lowell Sherman
tt0022331,Rowland V. Lee
tt0022335,William A. Wellman
tt0022339,Antonio Moreno
tt0022353,John Ford
tt0022357,George W. Hill
tt0022360,John M. Stahl
tt0022373,Leslie S. Hiscott
tt0022381,Roy Del Ruth
tt0022382,Zion Myers
tt0022386,Edgar Selwyn
tt0022391,Lloyd Bacon
tt0022395,Alfred Hitchcock
tt0022397,Norman Taurog
tt0022403,Alfred E. Green
tt0022404,Gregory La Cava
tt0022409,Michael Curtiz
tt0022412,Jacques Feyder
tt0022418,Jack Raymond
tt0022425,Charles Brabin
tt0022428,Cecil B. DeMille
tt0022430,William A. Wellman
tt0022435,George Fitzmaurice
tt0022436,King Vidor
tt0022437,John M. Stahl
tt0022440,D.W. Griffith
tt0022444,Arnold Fanck
tt0022453,Robert Z. Leonard
tt0022454,Archie Mayo
tt0022458,F.W. Murnau
tt0022463,George Cukor
tt0022469,Lionel Barrymore
tt0022478,Nick Grinde
tt0022481,George Archainbaud
tt0022484,Albert S. Rogell
tt0022485,Yasujirô Ozu
tt0022489,Mervyn LeRoy
tt0022495,W.S. Van Dyke
tt0022500,William K. Howard
tt0022501,Herbert Brenon
tt0022517,Archie Mayo
tt0022523,George Fitzmaurice
tt0022537,Varick Frissell
tt0022550,James Whale
tt0022551,William A. Seiter
tt0022572,Harry Joe Brown
tt0022582,Raoul Walsh
tt0022599,René Clair
tt0022613,Frank Borzage
tt0022614,Gregory La Cava
tt0022615,John Ford
tt0022619,Michael Curtiz
tt0022626,Frank Capra
tt0022628,Edward H. Griffith
tt0022635,Harry Beaumont
tt0022639,Jack Conway
tt0022641,George Fitzmaurice
tt0022644,Irving Cummings
tt0022651,John M. Stahl
tt0022660,Charles Brabin
tt0022663,John Francis Dillon
tt0022675,Frank Tuttle
tt0022676,Mervyn LeRoy
tt0022681,Tenny Wright
tt0022682,Edward Buzzell
tt0022685,George Cukor
tt0022689,King Vidor
tt0022694,Leni Riefenstahl
tt0022696,Roy Del Ruth
tt0022698,Josef von Sternberg
tt0022699,Paul Martin
tt0022700,Edmund Goulding
tt0022718,Jean Renoir
tt0022725,Ernst Lubitsch
tt0022731,Jack Conway
tt0022735,Michael Curtiz
tt0022737,John Francis Dillon
tt0022748,Albert S. Rogell
tt0022751,John G. Adolfi
tt0022753,William Cameron Menzies
tt0022755,John G. Blystone
tt0022775,William A. Wellman
tt0022778,William A. Wellman
tt0022784,William Dieterle
tt0022787,Raymond Bernard
tt0022788,H. Bruce Humberstone
tt0022789,Lloyd Bacon
tt0022792,Howard Hawks
tt0022796,King Vidor
tt0022802,Alfred E. Green
tt0022814,Marion Gering
tt0022824,Charles Reisner
tt0022827,Michael Curtiz
tt0022834,Monta Bell
tt0022835,Rouben Mamoulian
tt0022854,Clarence Brown
tt0022867,Gustav Machatý
tt0022869,Karl Hartl
tt0022873,Harry Beaumont
tt0022876,Lloyd Bacon
tt0022877,Marc Allégret
tt0022879,Frank Borzage
tt0022882,Harry A. Pollard
tt0022890,Lloyd Bacon
tt0022897,John Ford
tt0022905,Frank Capra
tt0022913,Tod Browning
tt0022918,Dudley Murphy
tt0022924,Maurice Tourneur
tt0022938,William A. Seiter
tt0022941,Oscar Micheaux
tt0022958,Edmund Goulding
tt0022961,Lowell Sherman
tt0022970,Mikhail Kalatozov
tt0022971,Gregory La Cava
tt0022979,William A. Wellman
tt0022981,Mack V. Wright
tt0022987,George W. Hill
tt0022990,Rowland Brown
tt0022991,Howard Higgin
tt0023002,Georg Wilhelm Pabst
tt0023007,Mervyn LeRoy
tt0023013,Norman Taurog
tt0023027,Norman Z. McLeod
tt0023028,William A. Seiter
tt0023034,Sam Wood
tt0023038,J.P. McGowan
tt0023042,Mervyn LeRoy
tt0023049,James Cruze
tt0023055,James Whale
tt0023071,Aleksandr Dovzhenko
tt0023074,William Dieterle
tt0023088,Leo McCarey
tt0023092,Richard Thorpe
tt0023101,William J. Cowen
tt0023104,Slatan Dudow
tt0023108,Lowell Sherman
tt0023109,Stephen Roberts
tt0023110,Edward H. Griffith
tt0023117,Samuel Bischoff
tt0023119,Ford Beebe
tt0023121,Edward L. Cahn
tt0023125,William Dieterle
tt0023132,Clarence Brown
tt0023139,James Flood
tt0023145,Maurice Elvey
tt0023151,George Archainbaud
tt0023153,Thornton Freeland
tt0023157,William A. Wellman
tt0023158,Rouben Mamoulian
tt0023162,Robert Z. Leonard
tt0023169,Marion Gering
tt0023175,William Beaudine
tt0023180,William Dieterle
tt0023181,John G. Adolfi
tt0023187,Frank R. Strayer
tt0023190,Pál Fejös
tt0023194,Charles Brabin
tt0023196,George Fitzmaurice
tt0023198,Howard Bretherton
tt0023202,Raoul Walsh
tt0023208,Ralph Ince
tt0023209,George Archainbaud
tt0023213,Dorothy Arzner
tt0023221,Spencer Gordon Bennet
tt0023225,Edward F. Cline
tt0023230,Lloyd Bacon
tt0023236,Frank R. Strayer
tt0023238,Irving Pichel
tt0023240,James Flood
tt0023241,Clyde Bruckman
tt0023243,A. Edward Sutherland
tt0023245,Karl Freund
tt0023249,Robert Florey
tt0023261,Mikio Naruse
tt0023262,Charles Brabin
tt0023266,Archie Mayo
tt0023268,W.S. Van Dyke
tt0023271,Hobart Henley
tt0023277,Wesley Ruggles
tt0023278,Walter Lang
tt0023284,Jean Renoir
tt0023285,Alfred Hitchcock
tt0023293,James Whale
tt0023302,Russell Mack
tt0023303,George Cukor
tt0023305,Tay Garnett
tt0023312,George Marshall
tt0023316,Ralph Murphy
tt0023322,Edward Sedgwick
tt0023326,Lothar Mendes
tt0023327,George Archainbaud
tt0023333,Emory Johnson
tt0023334,Norman Taurog
tt0023335,J. Walter Ruben
tt0023342,Ray Enright
tt0023345,Julien Duvivier
tt0023349,Alfred Santell
tt0023352,Tay Garnett
tt0023358,Sam Wood
tt0023362,William A. Wellman
tt0023369,Lewis Milestone
tt0023374,Richard Boleslawski
tt0023382,Victor Fleming
tt0023384,Christy Cabanne
tt0023385,Jack Conway
tt0023394,Alfred E. Green
tt0023395,Alfred Hitchcock
tt0023396,Fred Allen
tt0023407,Wesley Ruggles
tt0023410,Walter Forde
tt0023424,Harry L. Fraser
tt0023427,Howard Hawks
tt0023447,A. Edward Sutherland
tt0023450,Yasujirô Ozu
tt0023456,Ford Beebe
tt0023458,Josef von Sternberg
tt0023460,William K. Howard
tt0023464,Nick Grinde
tt0023469,Graham Cutts
tt0023470,Cecil B. DeMille
tt0023472,Alfred E. Green
tt0023478,Armand Schaefer
tt0023479,Alexander Hall
tt0023486,Edgar Selwyn
tt0023488,Sidney Franklin
tt0023491,William A. Wellman
tt0023495,Clarence Brown
tt0023498,Edward Sedgwick
tt0023507,George Archainbaud
tt0023520,Phil Whitman
tt0023523,Robert Z. Leonard
tt0023525,Michael Curtiz
tt0023528,H. Bruce Humberstone
tt0023529,Archie Mayo
tt0023537,John G. Adolfi
tt0023545,Gregory La Cava
tt0023549,Frank R. Strayer
tt0023551,W.S. Van Dyke
tt0023556,Roy Del Ruth
tt0023560,Ray Enright
tt0023563,Fritz Lang
tt0023567,D. Ross Lederman
tt0023580,Albert de Courville
tt0023581,Thornton Freeland
tt0023582,George Archainbaud
tt0023583,Albert Ray
tt0023584,Frank Tuttle
tt0023589,William Beaudine
tt0023590,Mervyn LeRoy
tt0023594,Howard Hawks
tt0023601,William Wyler
tt0023604,Alan James
tt0023622,Ernst Lubitsch
tt0023625,Archie Mayo
tt0023629,Mervyn LeRoy
tt0023631,D. Ross Lederman
tt0023634,Yasujirô Ozu
tt0023635,Harry Beaumont
tt0023642,Alfred E. Green
tt0023645,Mario Camerini
tt0023649,Carl Theodor Dreyer
tt0023652,Chester M. Franklin
tt0023657,Max Ophüls
tt0023659,Edward Buzzell
tt0023673,James Cruze
tt0023677,Thornton Freeland
tt0023681,Harry Beaumont
tt0023684,Robert Milton
tt0023685,Victor Fleming
tt0023686,George Cukor
tt0023694,Victor Halperin
tt0023701,Roy Del Ruth
tt0023706,Michael Curtiz
tt0023716,Lloyd Bacon
tt0023719,Frank Borzage
tt0023720,William A. Seiter
tt0023729,Alessandro Blasetti
tt0023731,Michael Curtiz
tt0023737,J. Walter Ruben
tt0023742,George Archainbaud
tt0023744,Mark Sandrich
tt0023749,Albert S. Rogell
tt0023753,Norman Z. McLeod
tt0023758,Edward Buzzell
tt0023759,John Cromwell
tt0023761,Edward H. Griffith
tt0023769,Alfred E. Green
tt0023775,Alfred E. Green
tt0023778,Sam Wood
tt0023785,Richard Boleslawski
tt0023786,Gregory La Cava
tt0023790,Irving Pichel
tt0023793,Albert S. Rogell
tt0023794,Frank Lloyd
tt0023808,Albert Herman
tt0023814,Frank Capra
tt0023816,Ernest B. Schoedsack
tt0023817,Ray Enright
tt0023818,Rowland Brown
tt0023825,Victor Fleming
tt0023838,Raoul Walsh
tt0023842,David Burton
tt0023846,Sidney Lanfield
tt0023847,Lowell Sherman
tt0023848,Willard Mack
tt0023856,Roy Del Ruth
tt0023871,José Cottinelli Telmo
tt0023872,Roy Del Ruth
tt0023876,Frank Lloyd
tt0023878,William A. Wellman
tt0023880,William A. Seiter
tt0023881,Hamilton MacFadden
tt0023887,Edward Buzzell
tt0023891,Dorothy Arzner
tt0023893,Roy William Neill
tt0023896,George W. Hill
tt0023899,William A. Wellman
tt0023900,Wesley Ruggles
tt0023902,Juan Bustillo Oro
tt0023909,Charles E. Roberts
tt0023911,William Wyler
tt0023926,Robert Z. Leonard
tt0023932,Charles Brabin
tt0023935,Edwin L. Marin
tt0023937,Yasujirô Ozu
tt0023938,Felix E. Feist
tt0023939,Vsevolod Pudovkin
tt0023940,Ernst Lubitsch
tt0023943,Hal Roach
tt0023948,George Cukor
tt0023949,William A. Seiter
tt0023955,John Ford
tt0023956,Georg Wilhelm Pabst
tt0023960,John Cromwell
tt0023969,Leo McCarey
tt0023973,Stuart Walker
tt0023982,Mervyn LeRoy
tt0023984,Edward L. Cahn
tt0023985,Dudley Murphy
tt0023986,Roy Del Ruth
tt0023990,W.S. Van Dyke
tt0023992,Archie Mayo
tt0023993,Robert Florey
tt0024005,Tod Browning
tt0024008,Michael Curtiz
tt0024025,Thornton Freeland
tt0024028,Lloyd Bacon
tt0024034,Lloyd Bacon
tt0024037,Victor Saville
tt0024040,William Dieterle
tt0024044,Gregory La Cava
tt0024048,Louis J. Gasnier
tt0024049,Humberto Mauro
tt0024054,Bernard Vorhaus
tt0024055,T. Hayes Hunter
tt0024062,Robert Florey
tt0024067,Raoul Walsh
tt0024069,Mervyn LeRoy
tt0024073,Victor Saville
tt0024075,Michael Curtiz
tt0024078,William Dieterle
tt0024083,Lewis Milestone
tt0024087,Franz Wenzler
tt0024090,Mervyn LeRoy
tt0024092,Ray Enright
tt0024097,Otto Brower
tt0024100,Jack Conway
tt0024104,Alan Crosland
tt0024115,William A. Wellman
tt0024120,Yasujirô Ozu
tt0024122,Arthur Hopkins
tt0024124,Phil Whitman
tt0024127,Hans Steinhoff
tt0024130,Sam Wood
tt0024139,Frank Lloyd
tt0024144,Robert Florey
tt0024151,James Cruze
tt0024157,Maurice Elvey
tt0024160,Alfred E. Green
tt0024161,Victor Saville
tt0024166,Wesley Ruggles
tt0024170,Elliott Nugent
tt0024176,Charles Chauvel
tt0024183,A. Edward Sutherland
tt0024184,James Whale
tt0024188,Erle C. Kenton
tt0024199,Harry O. Hoyt
tt0024210,Michael Curtiz
tt0024211,Michael Curtiz
tt0024214,Mikio Naruse
tt0024216,Merian C. Cooper
tt0024219,H. Bruce Humberstone
tt0024221,John G. Adolfi
tt0024222,James Whale
tt0024236,Max Ophüls
tt0024238,Howard Bretherton
tt0024239,Roy Del Ruth
tt0024240,Frank Capra
tt0024252,Max Ophüls
tt0024257,Archie Mayo
tt0024258,William A. Wellman
tt0024262,Roy Del Ruth
tt0024264,George Cukor
tt0024266,Ramón Peón
tt0024269,Clarence Brown
tt0024276,Ralph Ince
tt0024288,Harry Beaumont
tt0024293,Mack V. Wright
tt0024301,Henry Hathaway
tt0024302,Frank Borzage
tt0024307,Lloyd Bacon
tt0024308,Richard Wallace
tt0024314,Archie Mayo
tt0024320,Walter Lang
tt0024323,Mark Sandrich
tt0024325,Edgar Selwyn
tt0024334,William A. Wellman
tt0024339,Roy Del Ruth
tt0024353,Lowell Sherman
tt0024359,Harry Beaumont
tt0024360,A. Edward Sutherland
tt0024368,Michael Curtiz
tt0024373,Alfred E. Green
tt0024381,Clarence Brown
tt0024382,Benjamin Stoloff
tt0024388,J. Walter Ruben
tt0024396,Jack Conway
tt0024402,Boris Barnet
tt0024405,William J. Cowen
tt0024411,John S. Robertson
tt0024414,Stephen Roberts
tt0024418,John M. Stahl
tt0024421,George Cukor
tt0024426,Alfred E. Green
tt0024429,Edward F. Cline
tt0024433,Robert Z. Leonard
tt0024435,W.S. Van Dyke
tt0024436,Cyril Gardner
tt0024443,Phil Rosen
tt0024450,Lloyd Bacon
tt0024453,John Ford
tt0024455,Frank Tuttle
tt0024465,William K. Howard
tt0024470,Fernando de Fuentes
tt0024471,Michael Curtiz
tt0024473,Alexander Korda
tt0024475,W.S. Van Dyke
tt0024476,William A. Seiter
tt0024480,René Clair
tt0024481,Rouben Mamoulian
tt0024484,William A. Seiter
tt0024496,Sidney Franklin
tt0024500,Robert N. Bradbury
tt0024501,Alfred Santell
tt0024506,George Cukor
tt0024507,Frank Tuttle
tt0024514,Arnold Fanck
tt0024516,Armand Schaefer
tt0024524,Otto Brower
tt0024537,Charles Brabin
tt0024538,Kurt Neumann
tt0024539,Frank Borzage
tt0024548,Lowell Sherman
tt0024549,George Amy
tt0024553,Harry Beaumont
tt0024554,Albert Ray
tt0024559,Ray Enright
tt0024560,John Cromwell
tt0024561,Phil Goldstone
tt0024590,Jack Conway
tt0024592,Mack V. Wright
tt0024593,Ernest B. Schoedsack
tt0024594,Lloyd Bacon
tt0024598,Rouben Mamoulian
tt0024600,Pál Fejös
tt0024601,William A. Seiter
tt0024605,Phil Rosen
tt0024609,Charles Brabin
tt0024610,Henry King
tt0024616,Richard Boleslawski
tt0024617,Stephen Roberts
tt0024620,King Vidor
tt0024625,Edwin L. Marin
tt0024631,Victor Halperin
tt0024633,John Cromwell
tt0024641,Kenji Mizoguchi
tt0024645,Robert F. Hill
tt0024647,Tenny Wright
tt0024651,Fritz Lang
tt0024656,Cecil B. DeMille
tt0024663,Colbert Clark
tt0024664,Elliott Nugent
tt0024672,Francis Martin
tt0024674,Henry Hathaway
tt0024675,Howard Hawks
tt0024676,Yasujirô Ozu
tt0024679,Ray Enright
tt0024684,Harry d'Abbadie d'Arrast
tt0024685,Alexander Hall
tt0024696,Raffaello Matarazzo
tt0024701,Mervyn LeRoy
tt0024704,Edgar Selwyn
tt0024710,Julien Duvivier
tt0024727,Frank R. Strayer
tt0024728,Lev Kuleshov
tt0024736,Reinhold Schünzel
tt0024742,John G. Adolfi
tt0024747,Alfred Hitchcock
tt0024757,Alexander Korda
tt0024762,Edward Sedgwick
tt0024763,Harry Beaumont
tt0024768,Colbert Clark
tt0024769,Elliott Nugent
tt0024770,Victor Fleming
tt0024771,Stuart Walker
tt0024772,William A. Wellman
tt0024781,Paul Sloane
tt0024782,Dorothy Davenport
tt0024785,John G. Adolfi
tt0024786,Mervyn LeRoy
tt0024787,Christy Cabanne
tt0024793,Mikio Naruse
tt0024800,Rowland V. Lee
tt0024805,Harry L. Fraser
tt0024808,George Marshall
tt0024809,Lloyd Bacon
tt0024816,Gregory La Cava
tt0024819,Philip Moeller
tt0024830,Marcel Pagnol
tt0024831,George Nichols Jr.
tt0024844,Jean Vigo
tt0024851,William Keighley
tt0024852,Gus Meins
tt0024854,Harry Lachman
tt0024855,George Stevens
tt0024865,Sidney Franklin
tt0024867,Robert Florey
tt0024868,Lambert Hillyer
tt0024873,Leo McCarey
tt0024890,John Francis Dillon
tt0024892,William Keighley
tt0024894,Edgar G. Ulmer
tt0024895,Roy William Neill
tt0024897,Roy William Neill
tt0024902,Robert N. Bradbury
tt0024903,Wesley Ruggles
tt0024906,Lowell Sherman
tt0024910,David Butler
tt0024914,David Butler
tt0024915,Michael Curtiz
tt0024916,Frank Capra
tt0024932,Roy Del Ruth
tt0024933,Walter Forde
tt0024939,Lloyd Corrigan
tt0024951,Lewis Milestone
tt0024958,Alan Crosland
tt0024960,William K. Howard
tt0024961,Sam Taylor
tt0024962,Paul Czinner
tt0024963,Clarence Brown
tt0024965,John G. Blystone
tt0024966,Sergey Vasilev
tt0024968,Eugene Forde
tt0024969,Eugene Forde
tt0024978,Walter Forde
tt0024981,Ray Enright
tt0024989,Maurice Elvey
tt0024991,Cecil B. DeMille
tt0024992,Mark Sandrich
tt0025004,Rowland V. Lee
tt0025009,Ben Hecht
tt0025011,David Howard
tt0025025,E. Mason Hopper
tt0025028,Ray Enright
tt0025031,Phil Rosen
tt0025034,Alfred E. Green
tt0025037,Mitchell Leisen
tt0025038,Reginald Denham
tt0025039,Edward Sedgwick
tt0025043,René Clair
tt0025046,Archie Mayo
tt0025062,Juan Bustillo Oro
tt0025066,Paul Sloane
tt0025068,William Keighley
tt0025069,H. Bruce Humberstone
tt0025075,Harry Garson
tt0025076,William Keighley
tt0025091,William K. Howard
tt0025094,Victor Saville
tt0025100,Fernando de Fuentes
tt0025101,William Dieterle
tt0025117,George Nichols Jr.
tt0025118,Michael Powell
tt0025119,William Dieterle
tt0025124,Frank Borzage
tt0025129,William Dieterle
tt0025132,W.S. Van Dyke
tt0025134,Cecil B. DeMille
tt0025151,Richard Boleslawski
tt0025161,Archie Mayo
tt0025163,Jack Conway
